Frequency_Hz	H1_abs	H2_abs	Coherence
5.88970690e+00	5.16448537e-02	5.21014718e-02	9.91235984e-01
5.89665231e+00	5.37134324e-02	5.40465475e-02	9.93836514e-01
5.90359772e+00	5.59082366e-02	5.65177564e-02	9.89215428e-01
5.91054313e+00	5.35462779e-02	5.41855577e-02	9.88202026e-01
5.91748854e+00	5.34451914e-02	5.42098266e-02	9.85894897e-01
5.92443395e+00	5.27588801e-02	5.38998276e-02	9.78832074e-01
5.93137936e+00	5.65324830e-02	5.72445235e-02	9.87561423e-01
5.93832477e+00	5.70239902e-02	5.72686869e-02	9.95727215e-01
5.94527018e+00	5.33151351e-02	5.46438332e-02	9.75684390e-01
5.95221559e+00	4.96789140e-02	5.09112814e-02	9.75793824e-01
5.95916099e+00	5.42091312e-02	5.47477378e-02	9.90162030e-01
5.96610640e+00	5.80657773e-02	5.90834606e-02	9.82775495e-01
5.97305181e+00	5.27946514e-02	5.35328324e-02	9.86210686e-01
5.97999722e+00	5.23245015e-02	5.27146430e-02	9.92598992e-01
5.98694263e+00	5.20980773e-02	5.27744950e-02	9.87182868e-01
5.99388804e+00	5.59677691e-02	5.71379580e-02	9.79519937e-01
6.00083345e+00	5.62318729e-02	5.67354653e-02	9.91123852e-01
6.00777886e+00	5.39104714e-02	5.41614505e-02	9.95366093e-01
6.01472427e+00	5.34095790e-02	5.36136264e-02	9.96194113e-01
6.02166968e+00	5.73583880e-02	5.78068036e-02	9.92242857e-01
6.02861509e+00	5.86289346e-02	5.89765161e-02	9.94106441e-01
6.03556049e+00	5.49538406e-02	5.52022907e-02	9.95499279e-01
6.04250590e+00	5.62966680e-02	5.64581011e-02	9.97140656e-01
6.04945131e+00	5.84738144e-02	5.86171840e-02	9.97554137e-01
6.05639672e+00	6.00448303e-02	6.02538246e-02	9.96531436e-01
6.06334213e+00	5.80297928e-02	5.83901131e-02	9.93829087e-01
6.07028754e+00	5.72293840e-02	5.75213700e-02	9.94923871e-01
6.07723295e+00	6.06801227e-02	6.09175004e-02	9.96103291e-01
6.08417836e+00	6.14646354e-02	6.18236969e-02	9.94192170e-01
6.09112377e+00	5.82229622e-02	5.84944657e-02	9.95358476e-01
6.09806918e+00	5.75814300e-02	5.77786225e-02	9.96587102e-01
6.10501459e+00	6.03570440e-02	6.06246730e-02	9.95585476e-01
6.11195999e+00	6.29896676e-02	6.32214289e-02	9.96334133e-01
6.11890540e+00	6.15534230e-02	6.17778651e-02	9.96366949e-01
6.12585081e+00	5.84934926e-02	5.87629966e-02	9.95413712e-01
6.13279622e+00	6.13955656e-02	6.18657191e-02	9.92400420e-01
6.13974163e+00	6.33113949e-02	6.36615903e-02	9.94499109e-01
6.14668704e+00	6.38471893e-02	6.41492012e-02	9.95292039e-01
6.15363245e+00	6.10354092e-02	6.13862288e-02	9.94285045e-01
6.16057786e+00	6.09840565e-02	6.14631546e-02	9.92205117e-01
6.16752327e+00	6.72040945e-02	6.75720311e-02	9.94554898e-01
6.17446868e+00	6.56355168e-02	6.58713697e-02	9.96419492e-01
6.18141409e+00	6.50537117e-02	6.52967253e-02	9.96278319e-01
6.18835949e+00	6.27382507e-02	6.31588361e-02	9.93340830e-01
6.19530490e+00	6.60987466e-02	6.63994848e-02	9.95470775e-01
6.20225031e+00	6.80196501e-02	6.82323927e-02	9.96882088e-01
6.20919572e+00	6.70813269e-02	6.72443014e-02	9.97576382e-01
6.21614113e+00	6.60098206e-02	6.61812961e-02	9.97409003e-01
6.22308654e+00	6.83018639e-02	6.85373180e-02	9.96564586e-01
6.23003195e+00	7.14003546e-02	7.15371285e-02	9.98088072e-01
6.23697736e+00	7.06272994e-02	7.07633150e-02	9.98077880e-01
6.24392277e+00	6.87705401e-02	6.89191156e-02	9.97844204e-01
6.25086818e+00	7.10128006e-02	7.13282134e-02	9.95578007e-01
6.25781359e+00	7.46653145e-02	7.49913683e-02	9.95652116e-01
6.26475899e+00	7.40586864e-02	7.42173983e-02	9.97861526e-01
6.27170440e+00	7.26823840e-02	7.29610052e-02	9.96181231e-01
6.27864981e+00	7.24161275e-02	7.26935720e-02	9.96183370e-01
6.28559522e+00	7.59179012e-02	7.63322458e-02	9.94571828e-01
6.29254063e+00	7.47328829e-02	7.53002128e-02	9.92465759e-01
6.29948604e+00	7.20737463e-02	7.30743906e-02	9.86306499e-01
6.30643145e+00	7.85595903e-02	7.96354408e-02	9.86490304e-01
6.31337686e+00	7.76168552e-02	7.80822569e-02	9.94039598e-01
6.32032227e+00	7.81068031e-02	7.85312236e-02	9.94595520e-01
6.32726768e+00	8.06915212e-02	8.12821529e-02	9.92733563e-01
6.33421309e+00	8.06906220e-02	8.10033435e-02	9.96139400e-01
6.34115849e+00	8.13452173e-02	8.15608708e-02	9.97355920e-01
6.34810390e+00	8.33541554e-02	8.36160113e-02	9.96868352e-01
6.35504931e+00	8.47740918e-02	8.50596348e-02	9.96643026e-01
6.36199472e+00	8.52276587e-02	8.56942161e-02	9.94555556e-01
6.36894013e+00	8.63753595e-02	8.66920840e-02	9.96346559e-01
6.37588554e+00	9.07708522e-02	9.09477081e-02	9.98055411e-01
6.38283095e+00	8.98496952e-02	9.00816000e-02	9.97425614e-01
6.38977636e+00	8.93937164e-02	8.97343199e-02	9.96204312e-01
6.39672177e+00	8.96332439e-02	9.00821696e-02	9.95016487e-01
6.40366718e+00	9.34285804e-02	9.38508066e-02	9.95501091e-01
6.41061259e+00	9.70488955e-02	9.73642487e-02	9.96761099e-01
6.41755799e+00	9.65563972e-02	9.72459366e-02	9.92909324e-01
6.42450340e+00	9.82765780e-02	9.92479844e-02	9.90212331e-01
6.43144881e+00	9.92525880e-02	9.98490322e-02	9.94026539e-01
6.43839422e+00	1.01394863e-01	1.02147557e-01	9.92631310e-01
6.44533963e+00	1.04033884e-01	1.04909620e-01	9.91652476e-01
6.45228504e+00	1.06342232e-01	1.07111555e-01	9.92817556e-01
6.45923045e+00	1.15063326e-01	1.15470296e-01	9.96475545e-01
6.46617586e+00	1.14747210e-01	1.15265067e-01	9.95507251e-01
6.47312127e+00	1.16455467e-01	1.16764008e-01	9.97357565e-01
6.48006668e+00	1.18139208e-01	1.18485884e-01	9.97074119e-01
6.48701209e+00	1.24047124e-01	1.24493215e-01	9.96416745e-01
6.49395749e+00	1.26987305e-01	1.27506717e-01	9.95926394e-01
6.50090290e+00	1.28534633e-01	1.29263275e-01	9.94363114e-01
6.50784831e+00	1.33474919e-01	1.34119027e-01	9.95197492e-01
6.51479372e+00	1.33569349e-01	1.34157739e-01	9.95614188e-01
6.52173913e+00	1.36453035e-01	1.36857160e-01	9.97047103e-01
6.52868454e+00	1.39950519e-01	1.40457780e-01	9.96388514e-01
6.53562995e+00	1.44513101e-01	1.45450868e-01	9.93552691e-01
6.54257536e+00	1.48916591e-01	1.49818311e-01	9.93981241e-01
6.54952077e+00	1.47352047e-01	1.48020636e-01	9.95483138e-01
6.55646618e+00	1.54049257e-01	1.54638625e-01	9.96188744e-01
6.56341158e+00	1.61065607e-01	1.61506120e-01	9.97272467e-01
6.57035699e+00	1.67646083e-01	1.68240829e-01	9.96464911e-01
6.57730240e+00	1.70928891e-01	1.71481684e-01	9.96776379e-01
6.58424781e+00	1.74277756e-01	1.74804124e-01	9.96988814e-01
6.59119322e+00	1.82714088e-01	1.83066422e-01	9.98075375e-01
6.59813863e+00	1.88400029e-01	1.88790774e-01	9.97930276e-01
6.60508404e+00	1.98755453e-01	1.99456297e-01	9.96486226e-01
6.61202945e+00	2.06931998e-01	2.07781758e-01	9.95910327e-01
6.61897486e+00	2.11436466e-01	2.12616416e-01	9.94450335e-01
6.62592027e+00	2.22312574e-01	2.22738644e-01	9.98087132e-01
6.63286568e+00	2.28166634e-01	2.29133070e-01	9.95782206e-01
6.63981108e+00	2.43860001e-01	2.45288739e-01	9.94175281e-01
6.64675649e+00	2.52642640e-01	2.54053280e-01	9.94447464e-01
6.65370190e+00	2.73130156e-01	2.74027654e-01	9.96724791e-01
6.66064731e+00	2.87086109e-01	2.88175087e-01	9.96221124e-01
6.66759272e+00	3.10462097e-01	3.11967257e-01	9.95175263e-01
6.67453813e+00	3.41624199e-01	3.43347254e-01	9.94981598e-01
6.68148354e+00	3.71447648e-01	3.73529769e-01	9.94425824e-01
6.68842895e+00	4.13409852e-01	4.16204748e-01	9.93284806e-01
6.69537436e+00	4.55531844e-01	4.60827221e-01	9.88508977e-01
6.70231977e+00	5.42354239e-01	5.49035544e-01	9.87830833e-01
6.70926518e+00	6.02358134e-01	6.08778133e-01	9.89454287e-01
6.71621058e+00	7.10504504e-01	7.30426042e-01	9.72726139e-01
6.72315599e+00	8.64730949e-01	8.81085909e-01	9.81437724e-01
6.73010140e+00	1.00061848e+00	1.04538712e+00	9.57175063e-01
6.73704681e+00	1.13877980e+00	1.19332429e+00	9.54291978e-01
6.74399222e+00	1.16553468e+00	1.22483750e+00	9.51583108e-01
6.75093763e+00	1.04498625e+00	1.10026760e+00	9.49756454e-01
6.75788304e+00	8.95795003e-01	9.16276914e-01	9.77646593e-01
6.76482845e+00	7.27660737e-01	7.46670980e-01	9.74540001e-01
6.77177386e+00	6.15234242e-01	6.24295300e-01	9.85485943e-01
6.77871927e+00	5.46653973e-01	5.53394652e-01	9.87819400e-01
6.78566468e+00	4.72582473e-01	4.76977410e-01	9.90785858e-01
6.79261008e+00	4.55496254e-01	4.58292092e-01	9.93899441e-01
6.79955549e+00	4.12393787e-01	4.18999266e-01	9.84235108e-01
6.80650090e+00	3.41075526e-01	3.47670604e-01	9.81030672e-01
6.81344631e+00	3.04056336e-01	3.07086070e-01	9.90133927e-01
6.82039172e+00	2.87297247e-01	2.88664283e-01	9.95264269e-01
6.82733713e+00	2.66742888e-01	2.67421754e-01	9.97461441e-01
6.83428254e+00	2.52145967e-01	2.52653250e-01	9.97992177e-01
6.84122795e+00	2.37353265e-01	2.38448060e-01	9.95408667e-01
6.84817336e+00	2.22068261e-01	2.22721867e-01	9.97065371e-01
6.85511877e+00	2.06848313e-01	2.07636708e-01	9.96203008e-01
6.86206418e+00	1.96614209e-01	1.97508028e-01	9.95474514e-01
6.86900958e+00	1.86796803e-01	1.87207819e-01	9.97804493e-01
6.87595499e+00	1.78089448e-01	1.78653138e-01	9.96844781e-01
6.88290040e+00	1.67562966e-01	1.68178953e-01	9.96337310e-01
6.88984581e+00	1.58768314e-01	1.59230208e-01	9.97099203e-01
6.89679122e+00	1.55354133e-01	1.55821404e-01	9.97001241e-01
6.90373663e+00	1.49019997e-01	1.49228574e-01	9.98602300e-01
6.91068204e+00	1.42760931e-01	1.42970180e-01	9.98536416e-01
6.91762745e+00	1.37207781e-01	1.37423386e-01	9.98431088e-01
6.92457286e+00	1.32671447e-01	1.32841490e-01	9.98719957e-01
6.93151827e+00	1.28909655e-01	1.29190206e-01	9.97828393e-01
6.93846368e+00	1.24271857e-01	1.24467191e-01	9.98430632e-01
6.94540908e+00	1.19848749e-01	1.20032928e-01	9.98465599e-01
6.95235449e+00	1.17558469e-01	1.17737396e-01	9.98480287e-01
6.95929990e+00	1.14102200e-01	1.14183270e-01	9.99290000e-01
6.96624531e+00	1.10404874e-01	1.10510189e-01	9.99047005e-01
6.97319072e+00	1.06027214e-01	1.06090929e-01	9.99399432e-01
6.98013613e+00	1.03823290e-01	1.03856149e-01	9.99683614e-01
6.98708154e+00	1.02668207e-01	1.02709344e-01	9.99599477e-01
6.99402695e+00	1.00547245e-01	1.00593930e-01	9.99535906e-01
7.00097236e+00	9.72782296e-02	9.73638517e-02	9.99120597e-01
7.00791777e+00	9.40439928e-02	9.40806413e-02	9.99610457e-01
7.01486318e+00	9.26721692e-02	9.26826572e-02	9.99886840e-01
7.02180858e+00	9.13879775e-02	9.14254411e-02	9.99590227e-01
7.02875399e+00	8.87238223e-02	8.87789951e-02	9.99378538e-01
7.03569940e+00	8.61717045e-02	8.62090832e-02	9.99566418e-01
7.04264481e+00	8.44747874e-02	8.45001905e-02	9.99699372e-01
7.04959022e+00	8.31800075e-02	8.32047744e-02	9.99702337e-01
7.05653563e+00	8.13962646e-02	8.14792206e-02	9.98981876e-01
7.06348104e+00	7.84124836e-02	7.84698037e-02	9.99269527e-01
7.07042645e+00	7.70348030e-02	7.70652128e-02	9.99605402e-01
7.07737186e+00	7.61900177e-02	7.62302223e-02	9.99472589e-01
7.08431727e+00	7.51222822e-02	7.51585173e-02	9.99517883e-01
7.09126268e+00	7.30496365e-02	7.31290178e-02	9.98914503e-01
7.09820808e+00	7.04101626e-02	7.04415818e-02	9.99553968e-01
7.10515349e+00	7.01630156e-02	7.02037641e-02	9.99419568e-01
7.11209890e+00	7.03952055e-02	7.04387283e-02	9.99382119e-01
7.11904431e+00	6.86425545e-02	6.87138167e-02	9.98962914e-01
7.12598972e+00	6.68608832e-02	6.69379000e-02	9.98849428e-01
7.13293513e+00	6.59587161e-02	6.60055730e-02	9.99290107e-01
7.13988054e+00	6.65522320e-02	6.65836463e-02	9.99528198e-01
7.14682595e+00	6.64268799e-02	6.65115529e-02	9.98726943e-01
7.15377136e+00	6.39574367e-02	6.40548135e-02	9.98479789e-01
7.16071677e+00	6.37416071e-02	6.37824835e-02	9.99359128e-01
7.16766218e+00	6.37912961e-02	6.38400248e-02	9.99236706e-01
7.17460758e+00	6.37986474e-02	6.38397757e-02	9.99355757e-01
7.18155299e+00	6.15551546e-02	6.16638847e-02	9.98236729e-01
7.18849840e+00	6.07293996e-02	6.07861103e-02	9.99067044e-01
7.19544381e+00	6.09605183e-02	6.09981228e-02	9.99383513e-01
7.20238922e+00	6.10883247e-02	6.11619317e-02	9.98796523e-01
7.20933463e+00	6.02393193e-02	6.02915319e-02	9.99133998e-01
7.21628004e+00	5.78756590e-02	5.79263604e-02	9.99124728e-01
7.22322545e+00	5.75069844e-02	5.75357377e-02	9.99500252e-01
7.23017086e+00	5.77088987e-02	5.77396046e-02	9.99468200e-01
7.23711627e+00	5.67339458e-02	5.68423478e-02	9.98092936e-01
7.24406168e+00	5.44375057e-02	5.45411921e-02	9.98098933e-01
7.25100708e+00	5.41515931e-02	5.42043632e-02	9.99026459e-01
7.25795249e+00	5.44537373e-02	5.45227659e-02	9.98733949e-01
7.26489790e+00	5.40786314e-02	5.42652912e-02	9.96560236e-01
7.27184331e+00	5.34869537e-02	5.37478592e-02	9.95145752e-01
7.27878872e+00	5.15275440e-02	5.17099729e-02	9.96472076e-01
7.28573413e+00	5.20568948e-02	5.21520222e-02	9.98175959e-01
7.29267954e+00	5.13239748e-02	5.14202480e-02	9.98127719e-01
7.29962495e+00	4.81703161e-02	4.82971928e-02	9.97373001e-01
7.30657036e+00	4.68979105e-02	4.70139278e-02	9.97532278e-01
7.31351577e+00	4.72825690e-02	4.73983403e-02	9.97557482e-01
7.32046118e+00	4.78208231e-02	4.79769056e-02	9.96746717e-01
7.32740658e+00	4.82925407e-02	4.84767917e-02	9.96199190e-01
7.33435199e+00	4.58986321e-02	4.60583161e-02	9.96533004e-01
7.34129740e+00	4.60883785e-02	4.62409035e-02	9.96701514e-01
7.34824281e+00	4.79349035e-02	4.80521086e-02	9.97560876e-01
7.35518822e+00	4.68304961e-02	4.70367983e-02	9.95614024e-01
7.36213363e+00	4.36170464e-02	4.38147893e-02	9.95486846e-01
7.36907904e+00	4.29687412e-02	4.30718729e-02	9.97605590e-01
7.37602445e+00	4.43609284e-02	4.44865185e-02	9.97176895e-01
7.38296986e+00	4.48004073e-02	4.49683837e-02	9.96264567e-01
7.38991527e+00	4.29877242e-02	4.31821119e-02	9.95498421e-01
7.39686068e+00	4.20002868e-02	4.21387776e-02	9.96713460e-01
7.40380608e+00	4.29711553e-02	4.30619493e-02	9.97891550e-01
7.41075149e+00	4.37483537e-02	4.39243196e-02	9.95993886e-01
7.41769690e+00	4.34342275e-02	4.36986244e-02	9.93949538e-01
7.42464231e+00	4.04120658e-02	4.05958125e-02	9.95473752e-01
7.43158772e+00	4.12282484e-02	4.15026432e-02	9.93388500e-01
7.43853313e+00	4.21985738e-02	4.24681275e-02	9.93652800e-01
7.44547854e+00	4.18907436e-02	4.21859360e-02	9.93002586e-01
7.45242395e+00	3.94196902e-02	3.97564289e-02	9.91529958e-01
7.45936936e+00	3.85543150e-02	3.87894066e-02	9.93939282e-01
7.46631477e+00	4.10086558e-02	4.11813982e-02	9.95805330e-01
7.47326018e+00	4.06955825e-02	4.09864581e-02	9.92903128e-01
7.48020558e+00	3.72304429e-02	3.75299972e-02	9.92018271e-01
7.48715099e+00	3.76076020e-02	3.79071412e-02	9.92098079e-01
7.49409640e+00	3.98466544e-02	3.99675608e-02	9.96974887e-01
7.50104181e+00	4.06408100e-02	4.08676708e-02	9.94448892e-01
7.50798722e+00	3.81620977e-02	3.83262798e-02	9.95716201e-01
7.51493263e+00	3.76489231e-02	3.78437044e-02	9.94853006e-01
7.52187804e+00	3.85579964e-02	3.88105993e-02	9.93491395e-01
7.52882345e+00	4.07000742e-02	4.10317000e-02	9.91917814e-01
7.53576886e+00	3.80788908e-02	3.83956616e-02	9.91749830e-01
7.54271427e+00	3.52445484e-02	3.54511078e-02	9.94173402e-01
7.54965967e+00	3.55614193e-02	3.58011970e-02	9.93302523e-01
7.55660508e+00	3.66326303e-02	3.69258004e-02	9.92060564e-01
7.56355049e+00	3.67035054e-02	3.70120244e-02	9.91664357e-01
7.57049590e+00	3.36434407e-02	3.41187266e-02	9.86069647e-01
7.57744131e+00	3.39914448e-02	3.44205403e-02	9.87533737e-01
7.58438672e+00	3.71076731e-02	3.76304852e-02	9.86106685e-01
7.59133213e+00	3.58177420e-02	3.62948572e-02	9.86854469e-01
7.59827754e+00	3.61168446e-02	3.67630063e-02	9.82423591e-01
7.60522295e+00	3.28953577e-02	3.38067376e-02	9.73041472e-01
7.61216836e+00	3.81662265e-02	3.90088788e-02	9.78398450e-01
7.61911377e+00	3.99703365e-02	4.08582671e-02	9.78268030e-01
7.62605917e+00	3.16686862e-02	3.34778076e-02	9.45960575e-01
7.63300458e+00	3.31015022e-02	3.46678934e-02	9.54817236e-01
7.63994999e+00	3.43479822e-02	3.56571827e-02	9.63283681e-01
7.64689540e+00	3.34594113e-02	3.44369839e-02	9.71612711e-01
7.65384081e+00	3.63347815e-02	3.70397686e-02	9.80966753e-01
7.66078622e+00	3.07387288e-02	3.18667987e-02	9.64600463e-01
7.66773163e+00	3.25419467e-02	3.32520894e-02	9.78643668e-01
7.67467704e+00	3.52801841e-02	3.56311961e-02	9.90148743e-01
7.68162245e+00	3.22273532e-02	3.26000273e-02	9.88568291e-01
7.68856786e+00	3.06420192e-02	3.09631051e-02	9.89630051e-01
7.69551327e+00	3.24454348e-02	3.27269437e-02	9.91398251e-01
7.70245867e+00	3.50717839e-02	3.54185714e-02	9.90208881e-01
7.70940408e+00	3.46700988e-02	3.51416956e-02	9.86580137e-01
7.71634949e+00	3.37027685e-02	3.47152299e-02	9.70835238e-01
7.72329490e+00	3.37917261e-02	3.45386212e-02	9.78375076e-01
7.73024031e+00	3.37137223e-02	3.41008686e-02	9.88647025e-01
7.73718572e+00	3.51089094e-02	3.55114666e-02	9.88664020e-01
7.74413113e+00	3.19890126e-02	3.26975852e-02	9.78329515e-01
7.75107654e+00	3.16904496e-02	3.25776453e-02	9.72766733e-01
7.75802195e+00	3.30855346e-02	3.36568377e-02	9.83025647e-01
7.76496736e+00	3.29455502e-02	3.36204363e-02	9.79926313e-01
7.77191277e+00	3.03397639e-02	3.10467815e-02	9.77227347e-01
7.77885817e+00	2.78159858e-02	2.84851579e-02	9.76508042e-01
7.78580358e+00	2.85402406e-02	2.92965713e-02	9.74183646e-01
7.79274899e+00	3.46635947e-02	3.58384620e-02	9.67217697e-01
7.79969440e+00	3.94768136e-02	4.01821800e-02	9.82445792e-01
7.80663981e+00	3.56684989e-02	3.63036520e-02	9.82504430e-01
7.81358522e+00	3.57212630e-02	3.63198884e-02	9.83517972e-01
7.82053063e+00	3.78853271e-02	3.84600392e-02	9.85056903e-01
7.82747604e+00	3.49582561e-02	3.58020136e-02	9.76432680e-01
7.83442145e+00	3.36198587e-02	3.42217314e-02	9.82412559e-01
7.84136686e+00	3.06182860e-02	3.13251392e-02	9.77434955e-01
7.84831227e+00	3.55656084e-02	3.65378233e-02	9.73391549e-01
7.85525767e+00	3.49071161e-02	3.60477741e-02	9.68357046e-01
7.86220308e+00	3.06815647e-02	3.12639785e-02	9.81371090e-01
7.86914849e+00	2.98142684e-02	3.07528418e-02	9.69480107e-01
7.87609390e+00	2.94836038e-02	3.04546077e-02	9.68116354e-01
7.88303931e+00	3.19122375e-02	3.25722411e-02	9.79737237e-01
7.88998472e+00	2.94637236e-02	3.00685941e-02	9.79883646e-01
7.89693013e+00	2.84689636e-02	2.99893795e-02	9.49301520e-01
7.90387554e+00	3.27266274e-02	3.35710171e-02	9.74847659e-01
7.91082095e+00	3.21461692e-02	3.28028818e-02	9.79980034e-01
7.91776636e+00	3.27864768e-02	3.35642623e-02	9.76826975e-01
7.92471177e+00	3.01319456e-02	3.11650588e-02	9.66850273e-01
7.93165717e+00	2.98139078e-02	3.09756269e-02	9.62495701e-01
7.93860258e+00	3.27500223e-02	3.37425946e-02	9.70583995e-01
7.94554799e+00	3.59971179e-02	3.68837129e-02	9.75962426e-01
7.95249340e+00	2.97524544e-02	3.10239096e-02	9.59016926e-01
7.95943881e+00	2.84033191e-02	2.98514932e-02	9.51487380e-01
7.96638422e+00	3.22116025e-02	3.39254306e-02	9.49482497e-01
7.97332963e+00	3.30138374e-02	3.47351462e-02	9.50444751e-01
7.98027504e+00	2.80861366e-02	2.94838961e-02	9.52592442e-01
7.98722045e+00	2.61634537e-02	2.73924196e-02	9.55134818e-01
7.99416586e+00	3.13625474e-02	3.24067219e-02	9.67779075e-01
8.00111127e+00	3.46301945e-02	3.53121896e-02	9.80686694e-01
8.00805667e+00	3.10775217e-02	3.20128776e-02	9.70781887e-01
8.01500208e+00	2.65304917e-02	2.82004978e-02	9.40780971e-01
8.02194749e+00	3.07856869e-02	3.33392845e-02	9.23405747e-01
8.02889290e+00	3.74719134e-02	3.87458282e-02	9.67121241e-01
8.03583831e+00	3.41427753e-02	3.49763086e-02	9.76168632e-01
8.04278372e+00	2.99756869e-02	3.07204940e-02	9.75755365e-01
8.04972913e+00	2.87195273e-02	2.99140919e-02	9.60066827e-01
8.05667454e+00	3.26735178e-02	3.43274327e-02	9.51819442e-01
8.06361995e+00	3.49232780e-02	3.62470853e-02	9.63478242e-01
8.07056536e+00	3.20284361e-02	3.39716273e-02	9.42799584e-01
8.07751077e+00	3.08538277e-02	3.21486735e-02	9.59723197e-01
8.08445617e+00	3.32869499e-02	3.44703219e-02	9.65669832e-01
8.09140158e+00	3.55821235e-02	3.65483163e-02	9.73563958e-01
8.09834699e+00	2.93660376e-02	3.25159774e-02	9.03126398e-01
8.10529240e+00	2.93171601e-02	3.37980069e-02	8.67422749e-01
8.11223781e+00	4.34921590e-02	4.89169601e-02	8.89101836e-01
8.11918322e+00	3.92254255e-02	4.62157540e-02	8.48745764e-01
8.12612863e+00	1.68610388e-02	3.16127936e-02	5.33361238e-01
8.13307404e+00	2.34025284e-02	2.86910082e-02	8.15674663e-01
8.14001945e+00	3.29364050e-02	3.81640750e-02	8.63021178e-01
8.14696486e+00	4.02090319e-02	4.40171242e-02	9.13486118e-01
8.15391027e+00	3.52069175e-02	3.76170311e-02	9.35930255e-01
8.16085567e+00	3.04457331e-02	3.18601171e-02	9.55606440e-01
8.16780108e+00	3.20297213e-02	3.46382073e-02	9.24693391e-01
8.17474649e+00	3.69309516e-02	3.93058081e-02	9.39580012e-01
8.18169190e+00	3.84936875e-02	4.03554271e-02	9.53866439e-01
8.18863731e+00	3.60368949e-02	4.10260623e-02	8.78390294e-01
8.19558272e+00	3.03389707e-02	3.58475055e-02	8.46334223e-01
8.20252813e+00	3.78771707e-02	4.09909277e-02	9.24037900e-01
8.20947354e+00	4.22464427e-02	4.49640559e-02	9.39560318e-01
8.21641895e+00	3.36444154e-02	3.71960637e-02	9.04515478e-01
8.22336436e+00	3.08704231e-02	3.35639781e-02	9.19748637e-01
8.23030977e+00	3.60728457e-02	3.80490447e-02	9.48061797e-01
8.23725517e+00	3.65672140e-02	3.85419094e-02	9.48764981e-01
8.24420058e+00	3.74462633e-02	3.91580948e-02	9.56284097e-01
8.25114599e+00	3.77660912e-02	3.99641289e-02	9.44999736e-01
8.25809140e+00	3.52234551e-02	3.87494959e-02	9.09004216e-01
8.26503681e+00	3.96297215e-02	4.71067997e-02	8.41273907e-01
8.27198222e+00	4.37662448e-02	4.67148373e-02	9.36881030e-01
8.27892763e+00	3.39031466e-02	3.84372546e-02	8.82038712e-01
8.28587304e+00	3.76872051e-02	4.46980661e-02	8.43150685e-01
8.29281845e+00	5.57265010e-02	5.92187721e-02	9.41027634e-01
8.29976386e+00	5.66196617e-02	5.96334543e-02	9.49461377e-01
8.30670927e+00	5.81116566e-02	6.52920447e-02	8.90026600e-01
8.31365467e+00	5.33967179e-02	5.71347425e-02	9.34575279e-01
8.32060008e+00	5.09440765e-02	5.32065624e-02	9.57477315e-01
8.32754549e+00	5.59174213e-02	5.92727214e-02	9.43392171e-01
8.33449090e+00	4.48224609e-02	4.88339520e-02	9.17854466e-01
8.34143631e+00	4.08204630e-02	4.43057533e-02	9.21335492e-01
8.34838172e+00	4.93261898e-02	5.16737412e-02	9.54569742e-01
8.35532713e+00	5.44931823e-02	5.75309172e-02	9.47198218e-01
8.36227254e+00	5.22344175e-02	5.66281605e-02	9.22410637e-01
8.36921795e+00	4.53786302e-02	4.95127965e-02	9.16503076e-01
8.37616336e+00	4.65273395e-02	5.21561841e-02	8.92077141e-01
8.38310877e+00	5.92926532e-02	6.52737873e-02	9.08368515e-01
8.39005417e+00	5.75912630e-02	6.51264286e-02	8.84299420e-01
8.39699958e+00	4.51990155e-02	5.16439540e-02	8.75204394e-01
8.40394499e+00	5.56793214e-02	6.23425127e-02	8.93119621e-01
8.41089040e+00	6.71698471e-02	7.13893197e-02	9.40894904e-01
8.41783581e+00	5.95663669e-02	6.92398284e-02	8.60290504e-01
8.42478122e+00	5.68771492e-02	7.00368087e-02	8.12103669e-01
8.43172663e+00	5.60260381e-02	6.35254804e-02	8.81945918e-01
8.43867204e+00	6.88612548e-02	7.75064353e-02	8.88458546e-01
8.44561745e+00	7.69238560e-02	8.52228431e-02	9.02620157e-01
8.45256286e+00	5.94265261e-02	6.55279505e-02	9.06888215e-01
8.45950827e+00	5.97597376e-02	6.75065981e-02	8.85242913e-01
8.46645367e+00	7.65336557e-02	8.90524468e-02	8.59422266e-01
8.47339908e+00	8.80275218e-02	1.07187849e-01	8.21245339e-01
8.48034449e+00	9.73597334e-02	1.13361349e-01	8.58844166e-01
8.48728990e+00	8.22458538e-02	1.03036913e-01	7.98217368e-01
8.49423531e+00	9.62437259e-02	1.13509960e-01	8.47887938e-01
8.50118072e+00	1.04090238e-01	1.15940458e-01	8.97790463e-01
8.50812613e+00	1.10958131e-01	1.30497752e-01	8.50268524e-01
8.51507154e+00	1.00440294e-01	1.31498154e-01	7.63815239e-01
8.52201695e+00	1.10125887e-01	1.32567943e-01	8.30712798e-01
8.52896236e+00	1.25034003e-01	1.59378299e-01	7.84510837e-01
8.53590776e+00	1.63883502e-01	1.86089577e-01	8.80669968e-01
8.54285317e+00	1.49100543e-01	1.68622761e-01	8.84225486e-01
8.54979858e+00	1.53204144e-01	1.81197402e-01	8.45509605e-01
8.55674399e+00	2.43168726e-01	2.85894857e-01	8.50552991e-01
8.56368940e+00	2.83445328e-01	3.18854417e-01	8.88949040e-01
8.57063481e+00	1.81920564e-01	2.71847392e-01	6.69201063e-01
8.57758022e+00	1.70176141e-01	3.82810642e-01	4.44543914e-01
