Force;Acc4;
-0.033441;-0.855760;
-0.036346;-0.916355;
-0.039239;-0.976676;
-0.042121;-1.036708;
-0.044989;-1.096434;
-0.047844;-1.155836;
-0.050684;-1.214900;
-0.053509;-1.273609;
-0.056318;-1.331946;
-0.059111;-1.389895;
-0.061885;-1.447441;
-0.064642;-1.504568;
-0.067379;-1.561261;
-0.070096;-1.617503;
-0.072793;-1.673279;
-0.075469;-1.728574;
-0.078122;-1.783374;
-0.080753;-1.837662;
-0.083360;-1.891425;
-0.085943;-1.944647;
-0.088501;-1.997314;
-0.091033;-2.049412;
-0.093539;-2.100927;
-0.096018;-2.151843;
-0.098469;-2.202149;
-0.100892;-2.251830;
-0.103285;-2.300872;
-0.105649;-2.349262;
-0.107983;-2.396988;
-0.110285;-2.444036;
-0.112556;-2.490393;
-0.114795;-2.536047;
-0.117001;-2.580986;
-0.119174;-2.625198;
-0.121312;-2.668670;
-0.123416;-2.711391;
-0.125485;-2.753349;
-0.127518;-2.794533;
-0.129514;-2.834933;
-0.131474;-2.874536;
-0.133397;-2.913333;
-0.135281;-2.951314;
-0.137128;-2.988467;
-0.138935;-3.024783;
-0.140703;-3.060253;
-0.142431;-3.094867;
-0.144119;-3.128615;
-0.145766;-3.161489;
-0.147372;-3.193480;
-0.148937;-3.224580;
-0.150459;-3.254779;
-0.151939;-3.284072;
-0.153376;-3.312448;
-0.154769;-3.339902;
-0.156120;-3.366425;
-0.157426;-3.392012;
-0.158688;-3.416654;
-0.159905;-3.440346;
-0.161078;-3.463082;
-0.162205;-3.484855;
-0.163286;-3.505661;
-0.164322;-3.525492;
-0.165312;-3.544346;
-0.166255;-3.562216;
-0.167152;-3.579098;
-0.168001;-3.594987;
-0.168804;-3.609881;
-0.169560;-3.623774;
-0.170268;-3.636664;
-0.170928;-3.648547;
-0.171541;-3.659420;
-0.172106;-3.669281;
-0.172622;-3.678127;
-0.173091;-3.685957;
-0.173511;-3.692768;
-0.173882;-3.698558;
-0.174206;-3.703328;
-0.174480;-3.707075;
-0.174706;-3.709799;
-0.174883;-3.711499;
-0.175012;-3.712176;
-0.175091;-3.711829;
-0.175122;-3.710459;
-0.175104;-3.708067;
-0.175038;-3.704654;
-0.174923;-3.700220;
-0.174759;-3.694768;
-0.174546;-3.688299;
-0.174285;-3.680815;
-0.173976;-3.672319;
-0.173618;-3.662813;
-0.173212;-3.652301;
-0.172758;-3.640785;
-0.172256;-3.628268;
-0.171706;-3.614756;
-0.171108;-3.600251;
-0.170463;-3.584757;
-0.169771;-3.568281;
-0.169032;-3.550825;
-0.168246;-3.532396;
-0.167413;-3.512998;
-0.166534;-3.492638;
-0.165609;-3.471321;
-0.164637;-3.449053;
-0.163621;-3.425840;
-0.162559;-3.401690;
-0.161452;-3.376609;
-0.160300;-3.350605;
-0.159105;-3.323683;
-0.157865;-3.295854;
-0.156581;-3.267123;
-0.155254;-3.237500;
-0.153885;-3.206992;
-0.152473;-3.175609;
-0.151018;-3.143359;
-0.149522;-3.110251;
-0.147985;-3.076295;
-0.146407;-3.041499;
-0.144789;-3.005875;
-0.143131;-2.969431;
-0.141433;-2.932178;
-0.139696;-2.894127;
-0.137921;-2.855288;
-0.136108;-2.815672;
-0.134257;-2.775289;
-0.132369;-2.734152;
-0.130445;-2.692272;
-0.128485;-2.649660;
-0.126490;-2.606328;
-0.124459;-2.562288;
-0.122395;-2.517553;
-0.120297;-2.472135;
-0.118166;-2.426046;
-0.116002;-2.379299;
-0.113807;-2.331908;
-0.111580;-2.283885;
-0.109323;-2.235244;
-0.107036;-2.185997;
-0.104719;-2.136159;
-0.102374;-2.085744;
-0.100000;-2.034765;
-0.097599;-1.983237;
-0.095172;-1.931173;
-0.092718;-1.878588;
-0.090239;-1.825496;
-0.087735;-1.771913;
-0.085207;-1.717852;
-0.082656;-1.663329;
-0.080083;-1.608359;
-0.077487;-1.552957;
-0.074870;-1.497138;
-0.072233;-1.440917;
-0.069576;-1.384310;
-0.066900;-1.327333;
-0.064206;-1.270001;
-0.061494;-1.212329;
-0.058766;-1.154335;
-0.056021;-1.096033;
-0.053262;-1.037440;
-0.050487;-0.978571;
-0.047700;-0.919444;
-0.044899;-0.860073;
-0.042086;-0.800476;
-0.039261;-0.740669;
-0.036426;-0.680668;
-0.033581;-0.620490;
-0.030727;-0.560151;
-0.027865;-0.499668;
-0.024995;-0.439057;
-0.022119;-0.378335;
-0.019236;-0.317519;
-0.016349;-0.256624;
-0.013457;-0.195669;
-0.010562;-0.134670;
-0.007664;-0.073643;
-0.004764;-0.012605;
-0.001863;0.048428;
0.001039;0.109437;
0.003940;0.170407;
0.006840;0.231322;
0.009737;0.292163;
0.012632;0.352916;
0.015523;0.413562;
0.018410;0.474085;
0.021291;0.534470;
0.024166;0.594698;
0.027035;0.654754;
0.029896;0.714622;
0.032748;0.774284;
0.035591;0.833725;
0.038425;0.892929;
0.041247;0.951878;
0.044058;1.010557;
0.046856;1.068951;
0.049642;1.127042;
0.052413;1.184815;
0.055170;1.242254;
0.057912;1.299343;
0.060637;1.356067;
0.063345;1.412411;
0.066036;1.468358;
0.068708;1.523894;
0.071361;1.579003;
0.073995;1.633670;
0.076607;1.687881;
0.079198;1.741620;
0.081767;1.794872;
0.084313;1.847624;
0.086836;1.899860;
0.089335;1.951566;
0.091808;2.002729;
0.094256;2.053334;
0.096678;2.103367;
0.099072;2.152814;
0.101439;2.201663;
0.103778;2.249899;
0.106087;2.297509;
0.108367;2.344481;
0.110617;2.390801;
0.112836;2.436456;
0.115023;2.481435;
0.117178;2.525725;
0.119301;2.569313;
0.121390;2.612188;
0.123445;2.654338;
0.125465;2.695751;
0.127451;2.736416;
0.129401;2.776321;
0.131315;2.815457;
0.133191;2.853811;
0.135031;2.891374;
0.136833;2.928135;
0.138597;2.964084;
0.140321;2.999211;
0.142007;3.033507;
0.143653;3.066962;
0.145258;3.099566;
0.146823;3.131311;
0.148347;3.162188;
0.149829;3.192189;
0.151269;3.221304;
0.152667;3.249527;
0.154022;3.276850;
0.155334;3.303264;
0.156602;3.328763;
0.157826;3.353339;
0.159006;3.376986;
0.160142;3.399697;
0.161232;3.421465;
0.162278;3.442286;
0.163277;3.462153;
0.164231;3.481060;
0.165139;3.499003;
0.166001;3.515976;
0.166816;3.531974;
0.167584;3.546994;
0.168305;3.561030;
0.168979;3.574080;
0.169605;3.586139;
0.170184;3.597204;
0.170715;3.607272;
0.171198;3.616340;
0.171632;3.624405;
0.172019;3.631466;
0.172357;3.637520;
0.172647;3.642565;
0.172889;3.646600;
0.173082;3.649624;
0.173226;3.651636;
0.173321;3.652636;
0.173368;3.652622;
0.173366;3.651595;
0.173316;3.649554;
0.173216;3.646502;
0.173068;3.642437;
0.172871;3.637362;
0.172626;3.631278;
0.172332;3.624185;
0.171990;3.616087;
0.171599;3.606984;
0.171161;3.596880;
0.170674;3.585778;
0.170139;3.573679;
0.169556;3.560588;
0.168925;3.546508;
0.168247;3.531442;
0.167522;3.515396;
0.166749;3.498372;
0.165930;3.480376;
0.165064;3.461413;
0.164151;3.441487;
0.163193;3.420604;
0.162188;3.398770;
0.161138;3.375990;
0.160043;3.352272;
0.158902;3.327620;
0.157717;3.302042;
0.156488;3.275546;
0.155214;3.248137;
0.153897;3.219824;
0.152536;3.190614;
0.151133;3.160515;
0.149687;3.129536;
0.148199;3.097684;
0.146669;3.064970;
0.145098;3.031400;
0.143486;2.996986;
0.141834;2.961735;
0.140142;2.925658;
0.138411;2.888765;
0.136640;2.851066;
0.134831;2.812571;
0.132984;2.773290;
0.131100;2.733235;
0.129179;2.692417;
0.127221;2.650846;
0.125228;2.608534;
0.123199;2.565493;
0.121136;2.521735;
0.119039;2.477272;
0.116908;2.432115;
0.114744;2.386278;
0.112548;2.339773;
0.110320;2.292614;
0.108061;2.244812;
0.105772;2.196382;
0.103453;2.147336;
0.101105;2.097689;
0.098729;2.047454;
0.096324;1.996645;
0.093893;1.945276;
0.091435;1.893362;
0.088952;1.840916;
0.086443;1.787954;
0.083910;1.734491;
0.081354;1.680540;
0.078774;1.626118;
0.076173;1.571239;
0.073550;1.515920;
0.070907;1.460174;
0.068243;1.404018;
0.065561;1.347468;
0.062860;1.290539;
0.060141;1.233248;
0.057406;1.175610;
0.054654;1.117641;
0.051887;1.059359;
0.049106;1.000778;
0.046310;0.941917;
0.043502;0.882791;
0.040682;0.823417;
0.037850;0.763811;
0.035008;0.703991;
0.032156;0.643973;
0.029295;0.583775;
0.026426;0.523413;
0.023550;0.462904;
0.020667;0.402265;
0.017779;0.341514;
0.014885;0.280668;
0.011988;0.219744;
0.009087;0.158759;
0.006184;0.097731;
0.003279;0.036676;
0.000373;-0.024387;
-0.002532;-0.085442;
-0.005437;-0.146470;
-0.008340;-0.207456;
-0.011240;-0.268381;
-0.014137;-0.329228;
-0.017031;-0.389980;
-0.019919;-0.450619;
-0.022801;-0.511128;
-0.025677;-0.571490;
-0.028545;-0.631688;
-0.031405;-0.691704;
-0.034257;-0.751522;
-0.037098;-0.811124;
-0.039929;-0.870492;
-0.042748;-0.929611;
-0.045556;-0.988463;
-0.048350;-1.047031;
-0.051131;-1.105299;
-0.053897;-1.163250;
-0.056647;-1.220867;
-0.059382;-1.278133;
-0.062100;-1.335033;
-0.064800;-1.391549;
-0.067481;-1.447665;
-0.070144;-1.503366;
-0.072787;-1.558636;
-0.075409;-1.613457;
-0.078009;-1.667815;
-0.080588;-1.721694;
-0.083144;-1.775078;
-0.085676;-1.827952;
-0.088184;-1.880300;
-0.090667;-1.932108;
-0.093124;-1.983359;
-0.095555;-2.034040;
-0.097959;-2.084136;
-0.100335;-2.133632;
-0.102683;-2.182513;
-0.105002;-2.230766;
-0.107291;-2.278376;
-0.109550;-2.325330;
-0.111778;-2.371614;
-0.113974;-2.417214;
-0.116139;-2.462117;
-0.118270;-2.506309;
-0.120368;-2.549779;
-0.122432;-2.592512;
-0.124461;-2.634498;
-0.126455;-2.675722;
-0.128414;-2.716174;
-0.130336;-2.755840;
-0.132221;-2.794711;
-0.134069;-2.832773;
-0.135880;-2.870016;
-0.137651;-2.906430;
-0.139384;-2.942002;
-0.141078;-2.976723;
-0.142732;-3.010582;
-0.144345;-3.043569;
-0.145918;-3.075675;
-0.147450;-3.106890;
-0.148940;-3.137205;
-0.150388;-3.166610;
-0.151793;-3.195097;
-0.153156;-3.222657;
-0.154475;-3.249283;
-0.155751;-3.274966;
-0.156983;-3.299698;
-0.158171;-3.323472;
-0.159313;-3.346282;
-0.160411;-3.368119;
-0.161464;-3.388978;
-0.162471;-3.408852;
-0.163432;-3.427736;
-0.164347;-3.445623;
-0.165216;-3.462508;
-0.166038;-3.478386;
-0.166813;-3.493252;
-0.167541;-3.507103;
-0.168222;-3.519933;
-0.168855;-3.531738;
-0.169440;-3.542515;
-0.169978;-3.552261;
-0.170467;-3.560973;
-0.170909;-3.568648;
-0.171302;-3.575284;
-0.171647;-3.580878;
-0.171943;-3.585429;
-0.172191;-3.588935;
-0.172390;-3.591396;
-0.172540;-3.592810;
-0.172642;-3.593177;
-0.172695;-3.592497;
-0.172699;-3.590770;
-0.172654;-3.587996;
-0.172560;-3.584176;
-0.172418;-3.579312;
-0.172226;-3.573404;
-0.171987;-3.566454;
-0.171698;-3.558464;
-0.171361;-3.549437;
-0.170975;-3.539375;
-0.170542;-3.528281;
-0.170059;-3.516159;
-0.169529;-3.503011;
-0.168951;-3.488843;
-0.168325;-3.473657;
-0.167651;-3.457459;
-0.166930;-3.440253;
-0.166162;-3.422045;
-0.165347;-3.402839;
-0.164485;-3.382642;
-0.163576;-3.361460;
-0.162621;-3.339298;
-0.161620;-3.316164;
-0.160573;-3.292064;
-0.159481;-3.267006;
-0.158344;-3.240997;
-0.157161;-3.214044;
-0.155935;-3.186157;
-0.154664;-3.157342;
-0.153349;-3.127610;
-0.151991;-3.096968;
-0.150590;-3.065425;
-0.149146;-3.032993;
-0.147660;-2.999679;
-0.146132;-2.965494;
-0.144562;-2.930448;
-0.142952;-2.894552;
-0.141301;-2.857816;
-0.139610;-2.820252;
-0.137880;-2.781870;
-0.136110;-2.742683;
-0.134302;-2.702702;
-0.132456;-2.661938;
-0.130572;-2.620404;
-0.128651;-2.578114;
-0.126694;-2.535078;
-0.124701;-2.491310;
-0.122672;-2.446824;
-0.120609;-2.401632;
-0.118511;-2.355748;
-0.116380;-2.309186;
-0.114216;-2.261959;
-0.112019;-2.214083;
-0.109791;-2.165570;
-0.107531;-2.116436;
-0.105241;-2.066696;
-0.102922;-2.016364;
-0.100573;-1.965454;
-0.098195;-1.913984;
-0.095789;-1.861967;
-0.093357;-1.809419;
-0.090898;-1.756356;
-0.088413;-1.702794;
-0.085903;-1.648749;
-0.083368;-1.594237;
-0.080810;-1.539273;
-0.078229;-1.483875;
-0.075626;-1.428059;
-0.073001;-1.371841;
-0.070355;-1.315238;
-0.067690;-1.258268;
-0.065005;-1.200946;
-0.062302;-1.143290;
-0.059581;-1.085316;
-0.056844;-1.027043;
-0.054090;-0.968487;
-0.051321;-0.909666;
-0.048537;-0.850597;
-0.045739;-0.791297;
-0.042929;-0.731784;
-0.040106;-0.672076;
-0.037272;-0.612190;
-0.034427;-0.552144;
-0.031573;-0.491955;
-0.028709;-0.431642;
-0.025837;-0.371222;
-0.022959;-0.310712;
-0.020073;-0.250131;
-0.017182;-0.189496;
-0.014286;-0.128826;
-0.011386;-0.068138;
-0.008483;-0.007449;
-0.005577;0.053221;
-0.002670;0.113856;
0.000238;0.174438;
0.003146;0.234949;
0.006053;0.295372;
0.008958;0.355687;
0.011861;0.415879;
0.014760;0.475929;
0.017655;0.535820;
0.020545;0.595534;
0.023429;0.655054;
0.026307;0.714363;
0.029176;0.773442;
0.032038;0.832276;
0.034890;0.890846;
0.037733;0.949136;
0.040564;1.007129;
0.043384;1.064808;
0.046192;1.122155;
0.048986;1.179155;
0.051767;1.235791;
0.054532;1.292046;
0.057282;1.347904;
0.060016;1.403349;
0.062732;1.458364;
0.065430;1.512934;
0.068110;1.567043;
0.070770;1.620675;
0.073410;1.673815;
0.076029;1.726447;
0.078626;1.778555;
0.081200;1.830126;
0.083751;1.881143;
0.086279;1.931593;
0.088781;1.981460;
0.091258;2.030729;
0.093709;2.079388;
0.096132;2.127421;
0.098529;2.174816;
0.100896;2.221557;
0.103235;2.267632;
0.105545;2.313027;
0.107823;2.357729;
0.110071;2.401725;
0.112288;2.445003;
0.114472;2.487550;
0.116623;2.529354;
0.118740;2.570402;
0.120823;2.610683;
0.122872;2.650186;
0.124885;2.688898;
0.126862;2.726810;
0.128803;2.763909;
0.130706;2.800185;
0.132572;2.835628;
0.134400;2.870227;
0.136189;2.903974;
0.137939;2.936857;
0.139649;2.968868;
0.141319;2.999998;
0.142948;3.030237;
0.144536;3.059578;
0.146082;3.088011;
0.147587;3.115528;
0.149048;3.142123;
0.150467;3.167787;
0.151842;3.192513;
0.153174;3.216294;
0.154461;3.239123;
0.155704;3.260995;
0.156902;3.281902;
0.158055;3.301839;
0.159162;3.320801;
0.160223;3.338782;
0.161239;3.355777;
0.162207;3.371782;
0.163129;3.386792;
0.164004;3.400803;
0.164832;3.413811;
0.165612;3.425813;
0.166344;3.436806;
0.167028;3.446786;
0.167665;3.455752;
0.168253;3.463700;
0.168792;3.470628;
0.169283;3.476536;
0.169725;3.481422;
0.170119;3.485284;
0.170463;3.488121;
0.170758;3.489934;
0.171004;3.490722;
0.171201;3.490484;
0.171349;3.489222;
0.171447;3.486937;
0.171496;3.483628;
0.171496;3.479298;
0.171446;3.473948;
0.171347;3.467580;
0.171199;3.460195;
0.171001;3.451798;
0.170755;3.442389;
0.170459;3.431973;
0.170115;3.420553;
0.169721;3.408132;
0.169279;3.394715;
0.168789;3.380305;
0.168250;3.364907;
0.167662;3.348526;
0.167027;3.331167;
0.166344;3.312835;
0.165613;3.293537;
0.164834;3.273278;
0.164009;3.252063;
0.163136;3.229901;
0.162217;3.206797;
0.161251;3.182759;
0.160240;3.157793;
0.159182;3.131908;
0.158079;3.105111;
0.156931;3.077411;
0.155738;3.048815;
0.154501;3.019333;
0.153219;2.988974;
0.151894;2.957746;
0.150526;2.925658;
0.149114;2.892721;
0.147661;2.858945;
0.146165;2.824339;
0.144628;2.788914;
0.143049;2.752681;
0.141430;2.715649;
0.139771;2.677832;
0.138072;2.639238;
0.136334;2.599881;
0.134557;2.559772;
0.132743;2.518922;
0.130890;2.477345;
0.129001;2.435051;
0.127075;2.392055;
0.125114;2.348367;
0.123117;2.304003;
0.121085;2.258973;
0.119019;2.213293;
0.116920;2.166975;
0.114788;2.120033;
0.112623;2.072481;
0.110427;2.024332;
0.108200;1.975602;
0.105943;1.926304;
0.103656;1.876453;
0.101341;1.826063;
0.098997;1.775149;
0.096625;1.723727;
0.094227;1.671810;
0.091802;1.619415;
0.089352;1.566557;
0.086878;1.513251;
0.084379;1.459513;
0.081857;1.405359;
0.079313;1.350804;
0.076746;1.295864;
0.074159;1.240555;
0.071552;1.184894;
0.068925;1.128896;
0.066279;1.072578;
0.063616;1.015957;
0.060935;0.959048;
0.058238;0.901869;
0.055526;0.844436;
0.052799;0.786765;
0.050057;0.728874;
0.047303;0.670779;
0.044536;0.612497;
0.041758;0.554045;
0.038969;0.495440;
0.036170;0.436698;
0.033361;0.377838;
0.030545;0.318875;
0.027721;0.259827;
0.024890;0.200711;
0.022054;0.141543;
0.019212;0.082342;
0.016367;0.023124;
0.013518;-0.036095;
0.010666;-0.095296;
0.007813;-0.154463;
0.004958;-0.213579;
0.002104;-0.272627;
-0.000750;-0.331590;
-0.003602;-0.390451;
-0.006452;-0.449193;
-0.009298;-0.507799;
-0.012141;-0.566253;
-0.014979;-0.624538;
-0.017811;-0.682637;
-0.020636;-0.740534;
-0.023455;-0.798212;
-0.026265;-0.855654;
-0.029067;-0.912845;
-0.031859;-0.969767;
-0.034641;-1.026405;
-0.037411;-1.082743;
-0.040170;-1.138764;
-0.042915;-1.194453;
-0.045647;-1.249793;
-0.048365;-1.304769;
-0.051068;-1.359365;
-0.053754;-1.413567;
-0.056425;-1.467357;
-0.059077;-1.520722;
-0.061712;-1.573646;
-0.064328;-1.626113;
-0.066924;-1.678110;
-0.069500;-1.729621;
-0.072056;-1.780632;
-0.074589;-1.831128;
-0.077100;-1.881095;
-0.079587;-1.930519;
-0.082051;-1.979386;
-0.084491;-2.027682;
-0.086905;-2.075393;
-0.089293;-2.122507;
-0.091655;-2.169009;
-0.093990;-2.214886;
-0.096296;-2.260126;
-0.098575;-2.304716;
-0.100824;-2.348643;
-0.103044;-2.391896;
-0.105233;-2.434461;
-0.107391;-2.476326;
-0.109518;-2.517481;
-0.111613;-2.557914;
-0.113675;-2.597612;
-0.115704;-2.636565;
-0.117699;-2.674763;
-0.119660;-2.712194;
-0.121586;-2.748848;
-0.123477;-2.784714;
-0.125332;-2.819784;
-0.127150;-2.854046;
-0.128932;-2.887491;
-0.130676;-2.920111;
-0.132382;-2.951895;
-0.134051;-2.982836;
-0.135680;-3.012924;
-0.137270;-3.042151;
-0.138821;-3.070509;
-0.140332;-3.097990;
-0.141802;-3.124587;
-0.143232;-3.150293;
-0.144620;-3.175099;
-0.145967;-3.199000;
-0.147272;-3.221988;
-0.148535;-3.244059;
-0.149755;-3.265204;
-0.150933;-3.285419;
-0.152067;-3.304699;
-0.153158;-3.323037;
-0.154205;-3.340429;
-0.155208;-3.356871;
-0.156167;-3.372357;
-0.157081;-3.386885;
-0.157951;-3.400449;
-0.158775;-3.413046;
-0.159555;-3.424673;
-0.160289;-3.435328;
-0.160977;-3.445006;
-0.161620;-3.453706;
-0.162217;-3.461426;
-0.162768;-3.468163;
-0.163273;-3.473916;
-0.163731;-3.478683;
-0.164144;-3.482464;
-0.164509;-3.485257;
-0.164829;-3.487062;
-0.165101;-3.487879;
-0.165327;-3.487708;
-0.165507;-3.486549;
-0.165640;-3.484403;
-0.165726;-3.481270;
-0.165765;-3.477152;
-0.165758;-3.472050;
-0.165704;-3.465966;
-0.165603;-3.458902;
-0.165456;-3.450859;
-0.165262;-3.441841;
-0.165022;-3.431851;
-0.164736;-3.420890;
-0.164403;-3.408964;
-0.164025;-3.396075;
-0.163600;-3.382227;
-0.163129;-3.367424;
-0.162613;-3.351671;
-0.162052;-3.334973;
-0.161445;-3.317334;
-0.160793;-3.298759;
-0.160096;-3.279255;
-0.159354;-3.258827;
-0.158568;-3.237480;
-0.157738;-3.215221;
-0.156864;-3.192057;
-0.155946;-3.167994;
-0.154984;-3.143039;
-0.153980;-3.117200;
-0.152932;-3.090484;
-0.151843;-3.062898;
-0.150711;-3.034451;
-0.149537;-3.005151;
-0.148322;-2.975007;
-0.147065;-2.944026;
-0.145768;-2.912219;
-0.144430;-2.879593;
-0.143053;-2.846159;
-0.141636;-2.811926;
-0.140180;-2.776904;
-0.138685;-2.741102;
-0.137151;-2.704531;
-0.135580;-2.667202;
-0.133972;-2.629125;
-0.132327;-2.590311;
-0.130645;-2.550771;
-0.128927;-2.510516;
-0.127174;-2.469557;
-0.125386;-2.427907;
-0.123563;-2.385577;
-0.121707;-2.342579;
-0.119817;-2.298925;
-0.117894;-2.254627;
-0.115939;-2.209699;
-0.113953;-2.164152;
-0.111935;-2.118000;
-0.109887;-2.071255;
-0.107808;-2.023931;
-0.105701;-1.976041;
-0.103564;-1.927599;
-0.101399;-1.878618;
-0.099207;-1.829112;
-0.096988;-1.779095;
-0.094743;-1.728580;
-0.092471;-1.677583;
-0.090175;-1.626117;
-0.087855;-1.574197;
-0.085510;-1.521837;
-0.083143;-1.469052;
-0.080753;-1.415857;
-0.078342;-1.362267;
-0.075909;-1.308296;
-0.073457;-1.253959;
-0.070984;-1.199273;
-0.068493;-1.144251;
-0.065983;-1.088910;
-0.063456;-1.033265;
-0.060912;-0.977331;
-0.058352;-0.921124;
-0.055776;-0.864659;
-0.053185;-0.807953;
-0.050581;-0.751020;
-0.047964;-0.693877;
-0.045334;-0.636540;
-0.042692;-0.579025;
-0.040039;-0.521347;
-0.037376;-0.463522;
-0.034703;-0.405567;
-0.032021;-0.347498;
-0.029332;-0.289330;
-0.026635;-0.231081;
-0.023931;-0.172765;
-0.021222;-0.114399;
-0.018508;-0.056000;
-0.015789;0.002417;
-0.013067;0.060835;
-0.010342;0.119239;
-0.007615;0.177611;
-0.004886;0.235937;
-0.002157;0.294200;
0.000571;0.352383;
0.003299;0.410471;
0.006025;0.468448;
0.008748;0.526297;
0.011468;0.584003;
0.014185;0.641550;
0.016896;0.698922;
0.019602;0.756103;
0.022302;0.813078;
0.024994;0.869830;
0.027679;0.926345;
0.030356;0.982606;
0.033023;1.038598;
0.035680;1.094305;
0.038327;1.149713;
0.040962;1.204806;
0.043585;1.259569;
0.046195;1.313987;
0.048792;1.368045;
0.051374;1.421727;
0.053941;1.475020;
0.056493;1.527909;
0.059028;1.580379;
0.061545;1.632416;
0.064046;1.684006;
0.066527;1.735133;
0.068989;1.785785;
0.071432;1.835948;
0.073854;1.885607;
0.076254;1.934750;
0.078633;1.983362;
0.080989;2.031431;
0.083322;2.078942;
0.085632;2.125884;
0.087916;2.172244;
0.090176;2.218008;
0.092409;2.263164;
0.094617;2.307701;
0.096797;2.351604;
0.098950;2.394864;
0.101074;2.437468;
0.103170;2.479403;
0.105236;2.520660;
0.107273;2.561226;
0.109279;2.601091;
0.111254;2.640243;
0.113197;2.678673;
0.115108;2.716368;
0.116986;2.753321;
0.118832;2.789519;
0.120643;2.824953;
0.122420;2.859615;
0.124163;2.893493;
0.125870;2.926580;
0.127542;2.958866;
0.129178;2.990342;
0.130777;3.020999;
0.132339;3.050830;
0.133863;3.079827;
0.135350;3.107981;
0.136798;3.135285;
0.138208;3.161731;
0.139578;3.187312;
0.140909;3.212022;
0.142200;3.235854;
0.143451;3.258800;
0.144662;3.280856;
0.145831;3.302015;
0.146960;3.322271;
0.148047;3.341619;
0.149092;3.360054;
0.150095;3.377571;
0.151056;3.394165;
0.151974;3.409831;
0.152849;3.424566;
0.153681;3.438365;
0.154470;3.451225;
0.155215;3.463142;
0.155916;3.474114;
0.156573;3.484137;
0.157187;3.493209;
0.157756;3.501327;
0.158280;3.508490;
0.158760;3.514694;
0.159195;3.519940;
0.159586;3.524225;
0.159931;3.527549;
0.160232;3.529910;
0.160487;3.531308;
0.160698;3.531744;
0.160863;3.531216;
0.160982;3.529725;
0.161057;3.527272;
0.161086;3.523857;
0.161070;3.519482;
0.161009;3.514147;
0.160902;3.507855;
0.160751;3.500607;
0.160554;3.492406;
0.160312;3.483253;
0.160025;3.473152;
0.159693;3.462105;
0.159317;3.450115;
0.158895;3.437186;
0.158429;3.423322;
0.157919;3.408526;
0.157365;3.392802;
0.156766;3.376156;
0.156123;3.358591;
0.155437;3.340112;
0.154707;3.320726;
0.153934;3.300436;
0.153118;3.279250;
0.152259;3.257172;
0.151357;3.234209;
0.150413;3.210368;
0.149427;3.185654;
0.148399;3.160076;
0.147330;3.133639;
0.146220;3.106351;
0.145069;3.078220;
0.143877;3.049254;
0.142645;3.019460;
0.141373;2.988848;
0.140062;2.957424;
0.138712;2.925199;
0.137323;2.892180;
0.135896;2.858378;
0.134432;2.823800;
0.132929;2.788458;
0.131390;2.752360;
0.129814;2.715517;
0.128202;2.677938;
0.126555;2.639634;
0.124872;2.600616;
0.123155;2.560894;
0.121403;2.520479;
0.119618;2.479383;
0.117799;2.437616;
0.115948;2.395189;
0.114065;2.352116;
0.112150;2.308407;
0.110204;2.264074;
0.108227;2.219131;
0.106221;2.173587;
0.104185;2.127458;
0.102120;2.080754;
0.100028;2.033489;
0.097907;1.985676;
0.095760;1.937328;
0.093586;1.888458;
0.091387;1.839079;
0.089162;1.789205;
0.086913;1.738850;
0.084640;1.688027;
0.082344;1.636750;
0.080025;1.585034;
0.077684;1.532892;
0.075322;1.480339;
0.072940;1.427388;
0.070537;1.374055;
0.068116;1.320354;
0.065675;1.266300;
0.063217;1.211907;
0.060742;1.157189;
0.058251;1.102163;
0.055744;1.046843;
0.053221;0.991245;
0.050685;0.935382;
0.048135;0.879270;
0.045572;0.822926;
0.042997;0.766363;
0.040410;0.709597;
0.037813;0.652644;
0.035206;0.595519;
0.032590;0.538238;
0.029965;0.480816;
0.027333;0.423269;
0.024693;0.365612;
0.022048;0.307861;
0.019397;0.250031;
0.016741;0.192139;
0.014081;0.134200;
0.011418;0.076229;
0.008753;0.018242;
0.006086;-0.039744;
0.003418;-0.097716;
0.000749;-0.155655;
-0.001918;-0.213548;
-0.004585;-0.271379;
-0.007250;-0.329131;
-0.009911;-0.386790;
-0.012570;-0.444339;
-0.015223;-0.501764;
-0.017872;-0.559048;
-0.020516;-0.616177;
-0.023152;-0.673134;
-0.025782;-0.729906;
-0.028404;-0.786475;
-0.031016;-0.842828;
-0.033620;-0.898948;
-0.036213;-0.954821;
-0.038796;-1.010432;
-0.041367;-1.065766;
-0.043925;-1.120808;
-0.046471;-1.175542;
-0.049003;-1.229956;
-0.051520;-1.284033;
-0.054022;-1.337759;
-0.056509;-1.391120;
-0.058979;-1.444101;
-0.061432;-1.496688;
-0.063867;-1.548868;
-0.066283;-1.600625;
-0.068681;-1.651946;
-0.071058;-1.702818;
-0.073415;-1.753226;
-0.075751;-1.803158;
-0.078065;-1.852598;
-0.080356;-1.901535;
-0.082625;-1.949955;
-0.084869;-1.997845;
-0.087090;-2.045192;
-0.089285;-2.091984;
-0.091455;-2.138207;
-0.093599;-2.183849;
-0.095716;-2.228898;
-0.097806;-2.273342;
-0.099868;-2.317168;
-0.101902;-2.360366;
-0.103907;-2.402922;
-0.105882;-2.444827;
-0.107827;-2.486067;
-0.109741;-2.526633;
-0.111625;-2.566512;
-0.113476;-2.605695;
-0.115296;-2.644171;
-0.117083;-2.681929;
