Force;Acc4;
0.239978;0.061534;
0.269666;0.074443;
0.299215;0.087314;
0.328607;0.100140;
0.357827;0.112914;
0.386859;0.125628;
0.415687;0.138277;
0.444296;0.150852;
0.472669;0.163348;
0.500792;0.175756;
0.528648;0.188072;
0.556224;0.200287;
0.583502;0.212395;
0.610469;0.224390;
0.637110;0.236264;
0.663411;0.248012;
0.689356;0.259627;
0.714931;0.271103;
0.740123;0.282433;
0.764918;0.293611;
0.789301;0.304631;
0.813260;0.315488;
0.836782;0.326175;
0.859852;0.336686;
0.882460;0.347015;
0.904592;0.357158;
0.926236;0.367108;
0.947380;0.376860;
0.968012;0.386408;
0.988122;0.395748;
1.007697;0.404875;
1.026728;0.413783;
1.045204;0.422467;
1.063114;0.430924;
1.080448;0.439147;
1.097198;0.447133;
1.113353;0.454878;
1.128905;0.462376;
1.143845;0.469625;
1.158166;0.476620;
1.171858;0.483357;
1.184915;0.489833;
1.197329;0.496044;
1.209094;0.501987;
1.220202;0.507658;
1.230648;0.513054;
1.240426;0.518173;
1.249531;0.523011;
1.257957;0.527567;
1.265700;0.531837;
1.272756;0.535819;
1.279120;0.539511;
1.284790;0.542911;
1.289761;0.546017;
1.294032;0.548828;
1.297600;0.551341;
1.300462;0.553556;
1.302618;0.555471;
1.304066;0.557086;
1.304806;0.558398;
1.304837;0.559408;
1.304158;0.560116;
1.302771;0.560519;
1.300676;0.560619;
1.297874;0.560416;
1.294367;0.559909;
1.290157;0.559098;
1.285246;0.557984;
1.279636;0.556568;
1.273331;0.554851;
1.266335;0.552832;
1.258651;0.550514;
1.250283;0.547898;
1.241236;0.544984;
1.231515;0.541775;
1.221126;0.538272;
1.210073;0.534478;
1.198364;0.530393;
1.186004;0.526021;
1.173000;0.521363;
1.159360;0.516423;
1.145090;0.511203;
1.130199;0.505705;
1.114695;0.499933;
1.098587;0.493890;
1.081883;0.487579;
1.064591;0.481004;
1.046723;0.474167;
1.028287;0.467073;
1.009294;0.459726;
0.989753;0.452129;
0.969676;0.444287;
0.949074;0.436204;
0.927957;0.427885;
0.906337;0.419333;
0.884226;0.410554;
0.861636;0.401552;
0.838580;0.392332;
0.815069;0.382899;
0.791116;0.373259;
0.766735;0.363416;
0.741939;0.353376;
0.716740;0.343144;
0.691154;0.332727;
0.665192;0.322129;
0.638871;0.311356;
0.612203;0.300415;
0.585204;0.289311;
0.557887;0.278050;
0.530268;0.266639;
0.502362;0.255083;
0.474183;0.243389;
0.445747;0.231564;
0.417069;0.219613;
0.388164;0.207543;
0.359049;0.195362;
0.329738;0.183075;
0.300248;0.170689;
0.270595;0.158210;
0.240794;0.145647;
0.210861;0.133005;
0.180813;0.120292;
0.150666;0.107514;
0.120435;0.094678;
0.090138;0.081792;
0.059790;0.068862;
0.029408;0.055896;
-0.000992;0.042900;
-0.031394;0.029881;
-0.061780;0.016847;
-0.092136;0.003805;
-0.122445;-0.009239;
-0.152690;-0.022276;
-0.182855;-0.035301;
-0.212924;-0.048306;
-0.242881;-0.061283;
-0.272710;-0.074226;
-0.302395;-0.087129;
-0.331920;-0.099983;
-0.361268;-0.112781;
-0.390425;-0.125518;
-0.419375;-0.138186;
-0.448102;-0.150778;
-0.476590;-0.163288;
-0.504825;-0.175708;
-0.532791;-0.188032;
-0.560474;-0.200253;
-0.587857;-0.212364;
-0.614928;-0.224360;
-0.641671;-0.236234;
-0.668071;-0.247979;
-0.694116;-0.259588;
-0.719790;-0.271057;
-0.745080;-0.282378;
-0.769972;-0.293545;
-0.794453;-0.304553;
-0.818510;-0.315395;
-0.842130;-0.326066;
-0.865300;-0.336560;
-0.888008;-0.346872;
-0.910242;-0.356995;
-0.931989;-0.366925;
-0.953238;-0.376656;
-0.973978;-0.386183;
-0.994197;-0.395501;
-1.013885;-0.404605;
-1.033031;-0.413490;
-1.051625;-0.422151;
-1.069656;-0.430584;
-1.087116;-0.438785;
-1.103994;-0.446748;
-1.120282;-0.454470;
-1.135970;-0.461947;
-1.151052;-0.469174;
-1.165518;-0.476149;
-1.179360;-0.482867;
-1.192572;-0.489324;
-1.205146;-0.495518;
-1.217075;-0.501445;
-1.228354;-0.507102;
-1.238976;-0.512486;
-1.248935;-0.517594;
-1.258227;-0.522423;
-1.266846;-0.526972;
-1.274787;-0.531237;
-1.282047;-0.535217;
-1.288621;-0.538910;
-1.294507;-0.542313;
-1.299701;-0.545424;
-1.304200;-0.548243;
-1.308002;-0.550768;
-1.311105;-0.552997;
-1.313508;-0.554930;
-1.315208;-0.556565;
-1.316207;-0.557902;
-1.316502;-0.558940;
-1.316094;-0.559679;
-1.314983;-0.560118;
-1.313171;-0.560257;
-1.310657;-0.560096;
-1.307444;-0.559636;
-1.303533;-0.558876;
-1.298927;-0.557817;
-1.293628;-0.556460;
-1.287639;-0.554806;
-1.280963;-0.552855;
-1.273604;-0.550609;
-1.265567;-0.548069;
-1.256855;-0.545236;
-1.247474;-0.542113;
-1.237428;-0.538700;
-1.226723;-0.535000;
-1.215365;-0.531014;
-1.203361;-0.526746;
-1.190716;-0.522197;
-1.177438;-0.517370;
-1.163533;-0.512267;
-1.149011;-0.506891;
-1.133877;-0.501246;
-1.118141;-0.495334;
-1.101812;-0.489159;
-1.084898;-0.482724;
-1.067407;-0.476032;
-1.049351;-0.469087;
-1.030738;-0.461893;
-1.011579;-0.454455;
-0.991884;-0.446775;
-0.971664;-0.438858;
-0.950929;-0.430709;
-0.929691;-0.422332;
-0.907961;-0.413731;
-0.885752;-0.404911;
-0.863074;-0.395878;
-0.839941;-0.386635;
-0.816364;-0.377188;
-0.792356;-0.367542;
-0.767931;-0.357703;
-0.743101;-0.347675;
-0.717880;-0.337464;
-0.692281;-0.327076;
-0.666317;-0.316516;
-0.640004;-0.305790;
-0.613354;-0.294904;
-0.586383;-0.283864;
-0.559104;-0.272675;
-0.531533;-0.261344;
-0.503683;-0.249877;
-0.475570;-0.238280;
-0.447209;-0.226559;
-0.418615;-0.214722;
-0.389803;-0.202773;
-0.360788;-0.190720;
-0.331586;-0.178569;
-0.302213;-0.166327;
-0.272684;-0.153999;
-0.243014;-0.141594;
-0.213220;-0.129118;
-0.183318;-0.116576;
-0.153322;-0.103977;
-0.123250;-0.091327;
-0.093117;-0.078632;
-0.062939;-0.065900;
-0.032732;-0.053137;
-0.002512;-0.040350;
0.027705;-0.027546;
0.057903;-0.014732;
0.088066;-0.001915;
0.118178;0.010899;
0.148223;0.023702;
0.178186;0.036488;
0.208050;0.049250;
0.237800;0.061981;
0.267420;0.074674;
0.296894;0.087323;
0.326208;0.099921;
0.355345;0.112461;
0.384290;0.124936;
0.413028;0.137340;
0.441544;0.149667;
0.469823;0.161909;
0.497849;0.174060;
0.525609;0.186115;
0.553088;0.198066;
0.580271;0.209907;
0.607144;0.221632;
0.633693;0.233235;
0.659904;0.244710;
0.685763;0.256050;
0.711257;0.267250;
0.736372;0.278304;
0.761095;0.289207;
0.785414;0.299951;
0.809315;0.310533;
0.832787;0.320946;
0.855816;0.331185;
0.878390;0.341245;
0.900499;0.351120;
0.922131;0.360805;
0.943273;0.370296;
0.963916;0.379587;
0.984048;0.388674;
1.003659;0.397553;
1.022738;0.406217;
1.041277;0.414664;
1.059265;0.422888;
1.076693;0.430886;
1.093551;0.438654;
1.109832;0.446187;
1.125527;0.453482;
1.140628;0.460535;
1.155127;0.467342;
1.169016;0.473901;
1.182289;0.480208;
1.194938;0.486259;
1.206958;0.492052;
1.218342;0.497584;
1.229085;0.502852;
1.239180;0.507853;
1.248624;0.512586;
1.257411;0.517048;
1.265537;0.521236;
1.272998;0.525149;
1.279790;0.528784;
1.285910;0.532141;
1.291355;0.535217;
1.296123;0.538011;
1.300211;0.540523;
1.303618;0.542749;
1.306342;0.544691;
1.308382;0.546346;
1.309737;0.547715;
1.310407;0.548797;
1.310392;0.549590;
1.309692;0.550096;
1.308308;0.550314;
1.306241;0.550244;
1.303493;0.549886;
1.300065;0.549241;
1.295959;0.548310;
1.291179;0.547092;
1.285726;0.545589;
1.279605;0.543802;
1.272819;0.541731;
1.265371;0.539379;
1.257266;0.536746;
1.248509;0.533834;
1.239105;0.530646;
1.229058;0.527181;
1.218375;0.523443;
1.207062;0.519434;
1.195125;0.515156;
1.182570;0.510612;
1.169405;0.505803;
1.155637;0.500733;
1.141273;0.495404;
1.126321;0.489820;
1.110790;0.483983;
1.094688;0.477896;
1.078024;0.471564;
1.060807;0.464989;
1.043046;0.458175;
1.024751;0.451125;
1.005932;0.443844;
0.986599;0.436336;
0.966762;0.428604;
0.946433;0.420653;
0.925621;0.412486;
0.904339;0.404109;
0.882597;0.395526;
0.860407;0.386741;
0.837782;0.377760;
0.814733;0.368586;
0.791272;0.359225;
0.767412;0.349682;
0.743166;0.339962;
0.718546;0.330070;
0.693565;0.320011;
0.668237;0.309791;
0.642575;0.299416;
0.616593;0.288889;
0.590304;0.278218;
0.563722;0.267408;
0.536860;0.256465;
0.509734;0.245393;
0.482357;0.234200;
0.454744;0.222891;
0.426908;0.211473;
0.398865;0.199950;
0.370629;0.188329;
0.342215;0.176617;
0.313638;0.164819;
0.284912;0.152942;
0.256052;0.140991;
0.227074;0.128974;
0.197992;0.116896;
0.168821;0.104764;
0.139576;0.092584;
0.110274;0.080363;
0.080928;0.068106;
0.051553;0.055820;
0.022166;0.043512;
-0.007220;0.031189;
-0.036588;0.018855;
-0.065924;0.006519;
-0.095213;-0.005815;
-0.124440;-0.018138;
-0.153590;-0.030446;
-0.182648;-0.042731;
-0.211598;-0.054987;
-0.240427;-0.067209;
-0.269120;-0.079389;
-0.297661;-0.091521;
-0.326037;-0.103599;
-0.354233;-0.115617;
-0.382235;-0.127569;
-0.410028;-0.139448;
-0.437598;-0.151249;
-0.464931;-0.162965;
-0.492014;-0.174591;
-0.518833;-0.186120;
-0.545373;-0.197546;
-0.571623;-0.208865;
-0.597567;-0.220069;
-0.623194;-0.231153;
-0.648490;-0.242113;
-0.673443;-0.252941;
-0.698040;-0.263633;
-0.722268;-0.274183;
-0.746115;-0.284586;
-0.769570;-0.294837;
-0.792620;-0.304930;
-0.815254;-0.314861;
-0.837461;-0.324624;
-0.859229;-0.334214;
-0.880547;-0.343627;
-0.901406;-0.352859;
-0.921793;-0.361903;
-0.941700;-0.370757;
-0.961115;-0.379415;
-0.980030;-0.387873;
-0.998435;-0.396128;
-1.016321;-0.404174;
-1.033679;-0.412008;
-1.050500;-0.419626;
-1.066776;-0.427025;
-1.082498;-0.434200;
-1.097660;-0.441149;
-1.112254;-0.447867;
-1.126271;-0.454352;
-1.139706;-0.460600;
-1.152552;-0.466608;
-1.164803;-0.472374;
-1.176452;-0.477895;
-1.187494;-0.483168;
-1.197924;-0.488190;
-1.207736;-0.492959;
-1.216925;-0.497473;
-1.225489;-0.501730;
-1.233421;-0.505728;
-1.240719;-0.509464;
-1.247379;-0.512937;
-1.253398;-0.516146;
-1.258774;-0.519089;
-1.263503;-0.521765;
-1.267584;-0.524172;
-1.271014;-0.526310;
-1.273794;-0.528177;
-1.275920;-0.529773;
-1.277394;-0.531097;
-1.278213;-0.532149;
-1.278379;-0.532928;
-1.277891;-0.533433;
-1.276750;-0.533666;
-1.274957;-0.533626;
-1.272513;-0.533313;
-1.269419;-0.532728;
-1.265679;-0.531870;
-1.261293;-0.530741;
-1.256264;-0.529341;
-1.250596;-0.527671;
-1.244292;-0.525732;
-1.237355;-0.523526;
-1.229788;-0.521053;
-1.221597;-0.518315;
-1.212786;-0.515313;
-1.203359;-0.512050;
-1.193322;-0.508526;
-1.182680;-0.504744;
-1.171439;-0.500707;
-1.159605;-0.496415;
-1.147184;-0.491871;
-1.134184;-0.487079;
-1.120610;-0.482040;
-1.106471;-0.476756;
-1.091773;-0.471232;
-1.076525;-0.465470;
-1.060734;-0.459472;
-1.044410;-0.453243;
-1.027560;-0.446784;
-1.010194;-0.440101;
-0.992320;-0.433195;
-0.973948;-0.426072;
-0.955088;-0.418734;
-0.935750;-0.411185;
-0.915943;-0.403430;
-0.895679;-0.395472;
-0.874967;-0.387315;
-0.853818;-0.378965;
-0.832244;-0.370424;
-0.810256;-0.361698;
-0.787864;-0.352791;
-0.765081;-0.343707;
-0.741919;-0.334452;
-0.718390;-0.325031;
-0.694505;-0.315447;
-0.670276;-0.305706;
-0.645718;-0.295813;
-0.620841;-0.285774;
-0.595660;-0.275592;
-0.570186;-0.265275;
-0.544434;-0.254826;
-0.518415;-0.244251;
-0.492144;-0.233557;
-0.465635;-0.222747;
-0.438900;-0.211829;
-0.411953;-0.200807;
-0.384808;-0.189687;
-0.357480;-0.178475;
-0.329981;-0.167176;
-0.302327;-0.155797;
-0.274531;-0.144343;
-0.246607;-0.132820;
-0.218569;-0.121235;
-0.190433;-0.109592;
-0.162212;-0.097898;
-0.133920;-0.086159;
-0.105572;-0.074382;
-0.077183;-0.062571;
-0.048767;-0.050733;
-0.020338;-0.038874;
0.008089;-0.027001;
0.036501;-0.015119;
0.064881;-0.003234;
0.093217;0.008648;
0.121493;0.020520;
0.149695;0.032377;
0.177810;0.044212;
0.205822;0.056020;
0.233718;0.067794;
0.261483;0.079529;
0.289104;0.091218;
0.316567;0.102855;
0.343856;0.114436;
0.370960;0.125953;
0.397864;0.137401;
0.424554;0.148774;
0.451017;0.160067;
0.477240;0.171273;
0.503209;0.182388;
0.528911;0.193405;
0.554334;0.204318;
0.579464;0.215123;
0.604289;0.225814;
0.628796;0.236386;
0.652973;0.246833;
0.676808;0.257150;
0.700288;0.267331;
0.723402;0.277373;
0.746138;0.287269;
0.768484;0.297014;
0.790430;0.306605;
0.811964;0.316036;
0.833076;0.325302;
0.853755;0.334399;
0.873990;0.343322;
0.893771;0.352067;
0.913088;0.360629;
0.931932;0.369004;
0.950293;0.377189;
0.968161;0.385178;
0.985529;0.392968;
1.002386;0.400556;
1.018726;0.407937;
1.034538;0.415107;
1.049816;0.422064;
1.064552;0.428803;
1.078739;0.435322;
1.092369;0.441617;
1.105435;0.447686;
1.117932;0.453524;
1.129852;0.459130;
1.141191;0.464500;
1.151941;0.469632;
1.162099;0.474524;
1.171659;0.479173;
1.180616;0.483576;
1.188966;0.487732;
1.196704;0.491639;
1.203828;0.495294;
1.210333;0.498697;
1.216217;0.501844;
1.221476;0.504736;
1.226109;0.507369;
1.230112;0.509744;
1.233485;0.511859;
1.236225;0.513713;
1.238332;0.515306;
1.239804;0.516635;
1.240641;0.517702;
1.240843;0.518504;
1.240410;0.519043;
1.239342;0.519317;
1.237640;0.519328;
1.235306;0.519073;
1.232340;0.518555;
1.228744;0.517773;
1.224521;0.516728;
1.219672;0.515420;
1.214201;0.513850;
1.208110;0.512018;
1.201403;0.509927;
1.194084;0.507576;
1.186156;0.504967;
1.177624;0.502102;
1.168492;0.498982;
1.158765;0.495608;
1.148448;0.491982;
1.137548;0.488106;
1.126069;0.483983;
1.114017;0.479613;
1.101400;0.475000;
1.088223;0.470146;
1.074494;0.465053;
1.060220;0.459724;
1.045408;0.454162;
1.030066;0.448369;
1.014202;0.442348;
0.997825;0.436102;
0.980943;0.429635;
0.963564;0.422950;
0.945698;0.416051;
0.927355;0.408940;
0.908543;0.401621;
0.889272;0.394099;
0.869552;0.386376;
0.849394;0.378457;
0.828808;0.370347;
0.807805;0.362048;
0.786394;0.353565;
0.764589;0.344903;
0.742399;0.336066;
0.719836;0.327059;
0.696912;0.317885;
0.673638;0.308551;
0.650027;0.299059;
0.626090;0.289416;
0.601840;0.279626;
0.577289;0.269695;
0.552451;0.259627;
0.527336;0.249427;
0.501960;0.239100;
0.476333;0.228653;
0.450470;0.218090;
0.424384;0.207416;
0.398088;0.196638;
0.371596;0.185760;
0.344920;0.174788;
0.318075;0.163727;
0.291075;0.152584;
0.263933;0.141365;
0.236662;0.130073;
0.209278;0.118717;
0.181794;0.107301;
0.154223;0.095830;
0.126580;0.084312;
0.098880;0.072752;
0.071136;0.061156;
0.043362;0.049529;
0.015572;0.037879;
-0.012219;0.026209;
-0.039997;0.014528;
-0.067748;0.002840;
-0.095458;-0.008849;
-0.123113;-0.020531;
-0.150698;-0.032203;
-0.178200;-0.043857;
-0.205605;-0.055487;
-0.232898;-0.067088;
-0.260065;-0.078654;
-0.287094;-0.090178;
-0.313969;-0.101655;
-0.340678;-0.113079;
-0.367206;-0.124445;
-0.393540;-0.135746;
-0.419667;-0.146976;
-0.445572;-0.158130;
-0.471244;-0.169202;
-0.496669;-0.180187;
-0.521833;-0.191078;
-0.546724;-0.201871;
-0.571330;-0.212559;
-0.595636;-0.223138;
-0.619632;-0.233601;
-0.643305;-0.243944;
-0.666642;-0.254162;
-0.689631;-0.264248;
-0.712261;-0.274198;
-0.734520;-0.284007;
-0.756397;-0.293669;
-0.777880;-0.303180;
-0.798959;-0.312535;
-0.819621;-0.321730;
-0.839858;-0.330758;
-0.859657;-0.339616;
-0.879010;-0.348300;
-0.897905;-0.356804;
-0.916334;-0.365125;
-0.934287;-0.373258;
-0.951753;-0.381199;
-0.968725;-0.388943;
-0.985194;-0.396488;
-1.001151;-0.403828;
-1.016587;-0.410961;
-1.031495;-0.417883;
-1.045866;-0.424589;
-1.059694;-0.431077;
-1.072971;-0.437343;
-1.085691;-0.443384;
-1.097845;-0.449196;
-1.109430;-0.454778;
-1.120437;-0.460126;
-1.130861;-0.465236;
-1.140698;-0.470107;
-1.149941;-0.474736;
-1.158586;-0.479121;
-1.166629;-0.483258;
-1.174064;-0.487147;
-1.180889;-0.490784;
-1.187099;-0.494169;
-1.192691;-0.497299;
-1.197663;-0.500172;
-1.202011;-0.502788;
-1.205734;-0.505144;
-1.208828;-0.507239;
-1.211294;-0.509073;
-1.213128;-0.510643;
-1.214330;-0.511950;
-1.214900;-0.512993;
-1.214837;-0.513770;
-1.214141;-0.514282;
-1.212812;-0.514528;
-1.210852;-0.514507;
-1.208260;-0.514221;
-1.205038;-0.513668;
-1.201187;-0.512849;
-1.196710;-0.511764;
-1.191610;-0.510414;
-1.185887;-0.508800;
-1.179546;-0.506921;
-1.172589;-0.504780;
-1.165021;-0.502376;
-1.156844;-0.499711;
-1.148063;-0.496787;
-1.138683;-0.493604;
-1.128709;-0.490165;
-1.118145;-0.486471;
-1.106997;-0.482523;
-1.095270;-0.478324;
-1.082971;-0.473875;
-1.070107;-0.469180;
-1.056683;-0.464240;
-1.042706;-0.459057;
-1.028185;-0.453635;
-1.013125;-0.447975;
-0.997536;-0.442082;
-0.981425;-0.435957;
-0.964800;-0.429604;
-0.947670;-0.423025;
-0.930045;-0.416226;
-0.911932;-0.409207;
-0.893341;-0.401974;
-0.874283;-0.394530;
-0.854766;-0.386879;
-0.834801;-0.379024;
-0.814398;-0.370970;
-0.793568;-0.362720;
-0.772322;-0.354280;
-0.750671;-0.345652;
-0.728625;-0.336842;
-0.706196;-0.327855;
-0.683397;-0.318694;
-0.660238;-0.309364;
-0.636731;-0.299870;
-0.612890;-0.290218;
-0.588726;-0.280412;
-0.564252;-0.270457;
-0.539481;-0.260358;
-0.514425;-0.250120;
-0.489097;-0.239750;
-0.463512;-0.229251;
-0.437681;-0.218630;
-0.411619;-0.207892;
-0.385339;-0.197043;
-0.358855;-0.186088;
-0.332181;-0.175033;
-0.305330;-0.163884;
-0.278317;-0.152646;
-0.251155;-0.141326;
-0.223860;-0.129929;
-0.196444;-0.118461;
-0.168923;-0.106929;
-0.141311;-0.095337;
-0.113622;-0.083693;
-0.085872;-0.072003;
-0.058073;-0.060272;
-0.030242;-0.048506;
-0.002393;-0.036713;
0.025461;-0.024898;
0.053303;-0.013066;
0.081120;-0.001226;
0.108897;0.010618;
0.136619;0.022459;
0.164272;0.034291;
0.191841;0.046108;
0.219311;0.057903;
0.246668;0.069670;
0.273898;0.081403;
0.300985;0.093096;
0.327917;0.104743;
0.354678;0.116337;
0.381255;0.127872;
0.407633;0.139343;
0.433798;0.150743;
0.459736;0.162066;
0.485435;0.173307;
0.510879;0.184458;
0.536055;0.195515;
0.560950;0.206472;
0.585551;0.217322;
0.609845;0.228060;
0.633818;0.238681;
0.657458;0.249178;
0.680751;0.259546;
0.703687;0.269780;
0.726252;0.279874;
0.748434;0.289822;
0.770221;0.299620;
0.791602;0.309262;
0.812565;0.318744;
0.833099;0.328059;
0.853193;0.337204;
0.872835;0.346173;
0.892016;0.354961;
0.910725;0.363564;
0.928952;0.371977;
0.946686;0.380196;
0.963919;0.388216;
0.980641;0.396033;
0.996843;0.403643;
1.012517;0.411041;
1.027652;0.418224;
1.042243;0.425188;
1.056279;0.431929;
1.069755;0.438444;
1.082662;0.444728;
1.094993;0.450779;
1.106742;0.456593;
1.117902;0.462167;
1.128468;0.467498;
1.138432;0.472583;
1.147791;0.477420;
1.156537;0.482005;
1.164668;0.486337;
1.172178;0.490412;
1.179063;0.494228;
1.185319;0.497784;
1.190943;0.501078;
1.195932;0.504107;
1.200282;0.506869;
1.203992;0.509364;
1.207058;0.511590;
1.209480;0.513545;
1.211256;0.515228;
1.212385;0.516639;
1.212866;0.517776;
1.212698;0.518639;
1.211882;0.519226;
1.210418;0.519539;
1.208306;0.519576;
1.205548;0.519337;
1.202144;0.518822;
1.198097;0.518031;
1.193409;0.516965;
1.188082;0.515624;
1.182118;0.514008;
1.175521;0.512119;
1.168293;0.509957;
1.160440;0.507523;
1.151965;0.504818;
1.142872;0.501844;
1.133166;0.498602;
1.122852;0.495093;
1.111936;0.491320;
1.100423;0.487284;
1.088319;0.482987;
1.075631;0.478431;
1.062365;0.473619;
1.048529;0.468553;
1.034129;0.463235;
1.019173;0.457669;
1.003670;0.451857;
0.987626;0.445802;
0.971052;0.439507;
0.953954;0.432976;
0.936343;0.426211;
0.918228;0.419217;
0.899619;0.411996;
0.880524;0.404553;
0.860954;0.396892;
0.840920;0.389015;
0.820433;0.380929;
0.799502;0.372636;
0.778139;0.364141;
0.756356;0.355449;
0.734163;0.346564;
0.711573;0.337491;
0.688598;0.328234;
0.665249;0.318798;
0.641540;0.309189;
0.617482;0.299411;
0.593088;0.289470;
0.568372;0.279370;
0.543346;0.269118;
0.518024;0.258718;
0.492419;0.248176;
0.466545;0.237498;
0.440415;0.226690;
0.414043;0.215756;
0.387443;0.204703;
0.360630;0.193537;
0.333618;0.182264;
0.306421;0.170889;
0.279053;0.159419;
0.251528;0.147860;
0.223863;0.136218;
0.196071;0.124499;
0.168167;0.112710;
0.140165;0.100857;
0.112082;0.088945;
0.083932;0.076983;
0.055729;0.064975;
0.027489;0.052929;
-0.000773;0.040850;
-0.029042;0.028746;
-0.057303;0.016623;
-0.085541;0.004487;
-0.113741;-0.007656;
-0.141887;-0.019798;
-0.169965;-0.031933;
-0.197960;-0.044054;
-0.225856;-0.056156;
-0.253639;-0.068231;
-0.281294;-0.080273;
-0.308806;-0.092276;
-0.336159;-0.104233;
-0.363341;-0.116138;
-0.390335;-0.127983;
-0.417127;-0.139764;
-0.443703;-0.151473;
-0.470049;-0.163105;
-0.496150;-0.174652;
-0.521992;-0.186109;
-0.547561;-0.197470;
-0.572844;-0.208728;
-0.597827;-0.219877;
-0.622495;-0.230912;
-0.646837;-0.241825;
-0.670838;-0.252612;
-0.694486;-0.263267;
-0.717767;-0.273783;
-0.740670;-0.284156;
-0.763181;-0.294379;
-0.785288;-0.304446;
-0.806979;-0.314354;
-0.828243;-0.324095;
-0.849068;-0.333665;
-0.869442;-0.343058;
-0.889353;-0.352271;
-0.908793;-0.361296;
-0.927748;-0.370130;
-0.946210;-0.378768;
-0.964168;-0.387204;
-0.981611;-0.395435;
-0.998531;-0.403456;
-1.014918;-0.411263;
-1.030764;-0.418850;
-1.046058;-0.426215;
-1.060793;-0.433353;
-1.074960;-0.440260;
-1.088552;-0.446932;
-1.101561;-0.453366;
-1.113980;-0.459558;
-1.125802;-0.465504;
-1.137019;-0.471202;
-1.147627;-0.476648;
-1.157618;-0.481840;
-1.166988;-0.486773;
-1.175730;-0.491446;
-1.183841;-0.495857;
-1.191314;-0.500001;
-1.198147;-0.503878;
-1.204334;-0.507484;
-1.209873;-0.510819;
-1.214761;-0.513879;
-1.218993;-0.516664;
-1.222568;-0.519171;
-1.225484;-0.521399;
-1.227738;-0.523347;
-1.229330;-0.525014;
-1.230258;-0.526398;
-1.230521;-0.527500;
-1.230119;-0.528317;
-1.229053;-0.528850;
-1.227321;-0.529097;
-1.224926;-0.529060;
-1.221867;-0.528738;
-1.218148;-0.528130;
-1.213768;-0.527237;
-1.208731;-0.526060;
-1.203039;-0.524598;
-1.196695;-0.522854;
-1.189701;-0.520826;
-1.182063;-0.518517;
-1.173783;-0.515927;
-1.164865;-0.513059;
-1.155316;-0.509912;
-1.145138;-0.506489;
-1.134339;-0.502792;
-1.122922;-0.498822;
-1.110896;-0.494582;
-1.098265;-0.490073;
-1.085036;-0.485299;
-1.071217;-0.480260;
-1.056814;-0.474961;
-1.041836;-0.469404;
-1.026290;-0.463592;
-1.010184;-0.457527;
-0.993528;-0.451213;
-0.976330;-0.444654;
-0.958598;-0.437853;
-0.940343;-0.430813;
-0.921575;-0.423538;
-0.902302;-0.416032;
-0.882536;-0.408299;
-0.862287;-0.400343;
-0.841566;-0.392168;
-0.820384;-0.383780;
-0.798752;-0.375181;
-0.776682;-0.366377;
-0.754186;-0.357373;
-0.731275;-0.348173;
-0.707962;-0.338782;
-0.684260;-0.329205;
-0.660180;-0.319448;
-0.635737;-0.309516;
-0.610943;-0.299414;
-0.585811;-0.289147;
-0.560355;-0.278721;
-0.534589;-0.268142;
-0.508526;-0.257415;
-0.482180;-0.246546;
-0.455566;-0.235542;
-0.428698;-0.224407;
-0.401591;-0.213148;
-0.374258;-0.201772;
-0.346714;-0.190283;
-0.318975;-0.178689;
-0.291056;-0.166996;
-0.262971;-0.155210;
-0.234735;-0.143338;
-0.206364;-0.131385;
-0.177874;-0.119359;
-0.149278;-0.107266;
-0.120594;-0.095113;
-0.091835;-0.082905;
-0.063019;-0.070651;
-0.034160;-0.058355;
-0.005273;-0.046026;
0.023624;-0.033670;
0.052518;-0.021293;
0.081391;-0.008903;
0.110230;0.003494;
0.139017;0.015892;
0.167738;0.028283;
0.196377;0.040661;
0.224918;0.053019;
0.253346;0.065350;
0.281646;0.077647;
0.309802;0.089905;
0.337799;0.102115;
0.365621;0.114273;
0.393254;0.126370;
0.420683;0.138400;
0.447893;0.150358;
0.474868;0.162235;
0.501595;0.174027;
0.528059;0.185726;
0.554245;0.197325;
0.580139;0.208820;
0.605727;0.220203;
0.630995;0.231469;
0.655929;0.242610;
0.680516;0.253622;
0.704741;0.264498;
0.728593;0.275232;
0.752058;0.285818;
0.775123;0.296251;
0.797776;0.306525;
0.820003;0.316635;
0.841794;0.326574;
0.863136;0.336338;
0.884017;0.345921;
0.904425;0.355319;
0.924351;0.364525;
0.943782;0.373535;
0.962709;0.382344;
0.981120;0.390948;
0.999006;0.399341;
1.016357;0.407519;
1.033163;0.415478;
1.049415;0.423213;
1.065104;0.430721;
1.080222;0.437997;
1.094761;0.445036;
1.108711;0.451837;
1.122066;0.458394;
1.134819;0.464704;
1.146962;0.470764;
1.158488;0.476571;
1.169392;0.482121;
1.179667;0.487412;
1.189307;0.492440;
1.198308;0.497203;
1.206665;0.501698;
1.214372;0.505923;
1.221426;0.509876;
1.227822;0.513555;
1.233558;0.516957;
1.238630;0.520080;
1.243035;0.522924;
1.246771;0.525486;
1.249836;0.527766;
1.252228;0.529761;
1.253946;0.531471;
1.254989;0.532895;
1.255356;0.534033;
1.255047;0.534883;
1.254063;0.535445;
1.252404;0.535719;
1.250070;0.535705;
1.247063;0.535403;
1.243385;0.534812;
1.239038;0.533934;
1.234024;0.532768;
1.228346;0.531316;
1.222007;0.529578;
1.215011;0.527555;
1.207361;0.525249;
1.199061;0.522659;
1.190116;0.519789;
1.180532;0.516639;
1.170313;0.513211;
