Force;Acc4;
0.001512;0.000099;
0.001609;0.000061;
0.001701;0.000025;
0.001786;-0.000010;
0.001865;-0.000042;
0.001937;-0.000073;
0.002003;-0.000102;
0.002061;-0.000128;
0.002112;-0.000153;
0.002156;-0.000175;
0.002192;-0.000195;
0.002221;-0.000213;
0.002241;-0.000229;
0.002254;-0.000242;
0.002259;-0.000253;
0.002256;-0.000262;
0.002245;-0.000269;
0.002226;-0.000274;
0.002199;-0.000277;
0.002165;-0.000278;
0.002123;-0.000276;
0.002074;-0.000273;
0.002018;-0.000269;
0.001954;-0.000262;
0.001884;-0.000255;
0.001808;-0.000245;
0.001725;-0.000235;
0.001636;-0.000223;
0.001542;-0.000210;
0.001442;-0.000196;
0.001337;-0.000182;
0.001228;-0.000166;
0.001115;-0.000151;
0.000998;-0.000134;
0.000877;-0.000118;
0.000754;-0.000101;
0.000629;-0.000085;
0.000501;-0.000069;
0.000372;-0.000053;
0.000241;-0.000037;
0.000111;-0.000022;
-0.000020;-0.000008;
-0.000151;0.000005;
-0.000281;0.000017;
-0.000409;0.000028;
-0.000536;0.000038;
-0.000660;0.000047;
-0.000782;0.000054;
-0.000900;0.000059;
-0.001015;0.000063;
-0.001126;0.000065;
-0.001232;0.000066;
-0.001333;0.000064;
-0.001430;0.000061;
-0.001520;0.000056;
-0.001605;0.000048;
-0.001683;0.000039;
-0.001754;0.000028;
-0.001819;0.000015;
-0.001876;0.000000;
-0.001926;-0.000017;
-0.001969;-0.000035;
-0.002003;-0.000056;
-0.002030;-0.000078;
-0.002048;-0.000102;
-0.002058;-0.000128;
-0.002061;-0.000155;
-0.002054;-0.000183;
-0.002040;-0.000213;
-0.002017;-0.000244;
-0.001986;-0.000275;
-0.001947;-0.000308;
-0.001900;-0.000341;
-0.001845;-0.000375;
-0.001783;-0.000410;
-0.001713;-0.000444;
-0.001636;-0.000479;
-0.001553;-0.000513;
-0.001462;-0.000547;
-0.001366;-0.000581;
-0.001264;-0.000614;
-0.001156;-0.000646;
-0.001043;-0.000677;
-0.000926;-0.000707;
-0.000805;-0.000735;
-0.000680;-0.000762;
-0.000552;-0.000787;
-0.000421;-0.000810;
-0.000288;-0.000831;
-0.000154;-0.000850;
-0.000019;-0.000866;
0.000117;-0.000880;
0.000253;-0.000891;
0.000388;-0.000899;
0.000521;-0.000905;
0.000653;-0.000907;
0.000783;-0.000907;
0.000910;-0.000903;
0.001033;-0.000896;
0.001152;-0.000886;
0.001267;-0.000872;
0.001377;-0.000855;
0.001481;-0.000835;
0.001580;-0.000811;
0.001672;-0.000784;
0.001757;-0.000754;
0.001836;-0.000721;
0.001906;-0.000684;
0.001969;-0.000645;
0.002024;-0.000602;
0.002071;-0.000557;
0.002109;-0.000508;
0.002138;-0.000458;
0.002158;-0.000404;
0.002169;-0.000349;
0.002171;-0.000291;
0.002163;-0.000231;
0.002147;-0.000169;
0.002121;-0.000106;
0.002086;-0.000042;
0.002042;0.000024;
0.001989;0.000091;
0.001928;0.000158;
0.001858;0.000226;
0.001780;0.000294;
0.001694;0.000362;
0.001600;0.000430;
0.001499;0.000497;
0.001392;0.000564;
0.001277;0.000629;
0.001157;0.000694;
0.001031;0.000757;
0.000901;0.000818;
0.000765;0.000878;
0.000626;0.000935;
0.000483;0.000990;
0.000338;0.001042;
0.000190;0.001091;
0.000040;0.001138;
-0.000110;0.001181;
-0.000261;0.001221;
-0.000412;0.001258;
-0.000563;0.001291;
-0.000712;0.001320;
-0.000859;0.001345;
-0.001003;0.001367;
-0.001145;0.001384;
-0.001282;0.001397;
-0.001416;0.001405;
-0.001545;0.001410;
-0.001668;0.001410;
-0.001786;0.001406;
-0.001897;0.001397;
-0.002002;0.001384;
-0.002099;0.001367;
-0.002189;0.001346;
-0.002271;0.001320;
-0.002345;0.001290;
-0.002410;0.001256;
-0.002466;0.001219;
-0.002514;0.001177;
-0.002552;0.001132;
-0.002580;0.001083;
-0.002600;0.001031;
-0.002609;0.000976;
-0.002609;0.000917;
-0.002599;0.000856;
-0.002580;0.000792;
-0.002551;0.000726;
-0.002513;0.000658;
-0.002466;0.000587;
-0.002409;0.000515;
-0.002343;0.000441;
-0.002269;0.000366;
-0.002187;0.000290;
-0.002096;0.000214;
-0.001998;0.000136;
-0.001893;0.000059;
-0.001780;-0.000019;
-0.001661;-0.000096;
-0.001537;-0.000173;
-0.001406;-0.000249;
-0.001271;-0.000324;
-0.001131;-0.000398;
-0.000987;-0.000470;
-0.000840;-0.000541;
-0.000689;-0.000610;
-0.000537;-0.000676;
-0.000383;-0.000741;
-0.000227;-0.000803;
-0.000071;-0.000862;
0.000085;-0.000918;
0.000240;-0.000971;
0.000395;-0.001021;
0.000547;-0.001068;
0.000698;-0.001111;
0.000845;-0.001151;
0.000989;-0.001186;
0.001130;-0.001218;
0.001265;-0.001246;
0.001396;-0.001271;
0.001522;-0.001291;
0.001642;-0.001307;
0.001756;-0.001319;
0.001863;-0.001326;
0.001963;-0.001330;
0.002056;-0.001330;
0.002141;-0.001325;
0.002218;-0.001317;
0.002288;-0.001304;
0.002349;-0.001288;
0.002401;-0.001268;
0.002444;-0.001244;
0.002479;-0.001216;
0.002505;-0.001185;
0.002522;-0.001151;
0.002530;-0.001113;
0.002529;-0.001072;
0.002519;-0.001028;
0.002500;-0.000981;
0.002472;-0.000932;
0.002436;-0.000880;
0.002392;-0.000826;
0.002339;-0.000770;
0.002278;-0.000712;
0.002210;-0.000652;
0.002134;-0.000591;
0.002051;-0.000528;
0.001961;-0.000465;
0.001865;-0.000400;
0.001763;-0.000335;
0.001655;-0.000270;
0.001542;-0.000204;
0.001424;-0.000139;
0.001302;-0.000073;
0.001177;-0.000008;
0.001048;0.000056;
0.000916;0.000120;
0.000782;0.000182;
0.000646;0.000243;
0.000509;0.000303;
0.000370;0.000361;
0.000232;0.000418;
0.000094;0.000472;
-0.000043;0.000524;
-0.000179;0.000574;
-0.000313;0.000622;
-0.000445;0.000667;
-0.000574;0.000710;
-0.000700;0.000749;
-0.000822;0.000786;
-0.000940;0.000820;
-0.001054;0.000851;
-0.001163;0.000879;
-0.001266;0.000903;
-0.001364;0.000925;
-0.001455;0.000943;
-0.001541;0.000957;
-0.001619;0.000969;
-0.001691;0.000977;
-0.001756;0.000982;
-0.001813;0.000984;
-0.001863;0.000982;
-0.001905;0.000977;
-0.001940;0.000970;
-0.001966;0.000959;
-0.001985;0.000945;
-0.001996;0.000928;
-0.001998;0.000908;
-0.001993;0.000886;
-0.001980;0.000861;
-0.001960;0.000833;
-0.001931;0.000804;
-0.001896;0.000772;
-0.001853;0.000738;
-0.001802;0.000702;
-0.001745;0.000664;
-0.001682;0.000624;
-0.001612;0.000584;
-0.001536;0.000541;
-0.001455;0.000498;
-0.001368;0.000454;
-0.001276;0.000409;
-0.001180;0.000363;
-0.001080;0.000317;
-0.000976;0.000271;
-0.000869;0.000224;
-0.000759;0.000178;
-0.000646;0.000132;
-0.000532;0.000086;
-0.000417;0.000041;
-0.000300;-0.000003;
-0.000183;-0.000047;
-0.000066;-0.000090;
0.000050;-0.000131;
0.000166;-0.000171;
0.000280;-0.000210;
0.000392;-0.000248;
0.000502;-0.000283;
0.000609;-0.000317;
0.000713;-0.000349;
0.000813;-0.000379;
0.000909;-0.000408;
0.001001;-0.000434;
0.001088;-0.000458;
0.001170;-0.000479;
0.001247;-0.000499;
0.001318;-0.000516;
0.001383;-0.000531;
0.001442;-0.000544;
0.001494;-0.000554;
0.001540;-0.000562;
0.001579;-0.000568;
0.001611;-0.000571;
0.001636;-0.000572;
0.001654;-0.000571;
0.001665;-0.000567;
0.001669;-0.000562;
0.001666;-0.000554;
0.001656;-0.000544;
0.001639;-0.000532;
0.001615;-0.000519;
0.001584;-0.000503;
0.001547;-0.000486;
0.001503;-0.000468;
0.001453;-0.000447;
0.001398;-0.000426;
0.001336;-0.000403;
0.001269;-0.000378;
0.001198;-0.000353;
0.001121;-0.000327;
0.001040;-0.000300;
0.000955;-0.000273;
0.000866;-0.000244;
0.000774;-0.000216;
0.000679;-0.000187;
0.000582;-0.000158;
0.000482;-0.000129;
0.000381;-0.000100;
0.000279;-0.000071;
0.000176;-0.000043;
0.000073;-0.000015;
-0.000031;0.000012;
-0.000133;0.000038;
-0.000235;0.000064;
-0.000335;0.000088;
-0.000434;0.000112;
-0.000530;0.000134;
-0.000624;0.000155;
-0.000714;0.000175;
-0.000802;0.000193;
-0.000885;0.000209;
-0.000965;0.000224;
-0.001040;0.000237;
-0.001111;0.000249;
-0.001176;0.000258;
-0.001237;0.000266;
-0.001292;0.000272;
-0.001341;0.000276;
-0.001385;0.000278;
-0.001422;0.000278;
-0.001454;0.000276;
-0.001479;0.000272;
-0.001498;0.000267;
-0.001511;0.000259;
-0.001518;0.000250;
-0.001518;0.000238;
-0.001511;0.000226;
-0.001499;0.000211;
-0.001480;0.000195;
-0.001456;0.000177;
-0.001425;0.000158;
-0.001388;0.000137;
-0.001346;0.000115;
-0.001299;0.000092;
-0.001246;0.000068;
-0.001188;0.000043;
-0.001126;0.000017;
-0.001059;-0.000009;
-0.000988;-0.000036;
-0.000914;-0.000063;
-0.000835;-0.000091;
-0.000754;-0.000119;
-0.000670;-0.000147;
-0.000583;-0.000174;
-0.000495;-0.000202;
-0.000404;-0.000229;
-0.000313;-0.000255;
-0.000220;-0.000281;
-0.000127;-0.000305;
-0.000034;-0.000329;
0.000060;-0.000352;
0.000152;-0.000373;
0.000243;-0.000393;
0.000334;-0.000412;
0.000422;-0.000428;
0.000508;-0.000443;
0.000592;-0.000457;
0.000673;-0.000468;
0.000751;-0.000477;
0.000826;-0.000484;
0.000897;-0.000489;
0.000964;-0.000492;
0.001027;-0.000493;
0.001085;-0.000491;
0.001138;-0.000486;
0.001187;-0.000480;
0.001230;-0.000471;
0.001268;-0.000460;
0.001301;-0.000446;
0.001328;-0.000430;
0.001350;-0.000411;
0.001365;-0.000390;
0.001375;-0.000367;
0.001379;-0.000342;
0.001378;-0.000315;
0.001370;-0.000286;
0.001357;-0.000255;
0.001338;-0.000221;
0.001313;-0.000187;
0.001282;-0.000150;
0.001247;-0.000113;
0.001206;-0.000073;
0.001160;-0.000033;
0.001108;0.000009;
0.001053;0.000051;
0.000992;0.000094;
0.000928;0.000138;
0.000859;0.000182;
0.000787;0.000226;
0.000712;0.000271;
0.000633;0.000316;
0.000552;0.000360;
0.000468;0.000404;
0.000382;0.000447;
0.000294;0.000490;
0.000205;0.000531;
0.000115;0.000572;
0.000024;0.000611;
-0.000067;0.000649;
-0.000158;0.000685;
-0.000248;0.000720;
-0.000338;0.000753;
-0.000426;0.000784;
-0.000513;0.000813;
-0.000597;0.000840;
-0.000679;0.000864;
-0.000759;0.000886;
-0.000835;0.000905;
-0.000908;0.000922;
-0.000977;0.000936;
-0.001042;0.000948;
-0.001103;0.000956;
-0.001159;0.000962;
-0.001211;0.000965;
-0.001257;0.000965;
-0.001297;0.000961;
-0.001332;0.000955;
-0.001361;0.000946;
-0.001385;0.000934;
-0.001402;0.000919;
-0.001413;0.000901;
-0.001417;0.000881;
-0.001416;0.000857;
-0.001407;0.000831;
-0.001393;0.000802;
-0.001372;0.000770;
-0.001344;0.000735;
-0.001310;0.000699;
-0.001270;0.000659;
-0.001224;0.000618;
-0.001172;0.000574;
-0.001114;0.000528;
-0.001050;0.000480;
-0.000981;0.000431;
-0.000907;0.000379;
-0.000828;0.000327;
-0.000745;0.000272;
-0.000657;0.000217;
-0.000565;0.000160;
-0.000470;0.000102;
-0.000371;0.000044;
-0.000270;-0.000015;
-0.000166;-0.000074;
-0.000060;-0.000134;
0.000047;-0.000194;
0.000155;-0.000254;
0.000264;-0.000314;
0.000373;-0.000373;
0.000482;-0.000432;
0.000590;-0.000490;
0.000697;-0.000547;
0.000802;-0.000602;
0.000905;-0.000657;
0.001005;-0.000710;
0.001102;-0.000762;
0.001195;-0.000812;
0.001285;-0.000860;
0.001370;-0.000906;
0.001450;-0.000949;
0.001525;-0.000990;
0.001594;-0.001029;
0.001657;-0.001065;
0.001714;-0.001098;
0.001764;-0.001128;
0.001808;-0.001155;
0.001844;-0.001179;
0.001872;-0.001200;
0.001893;-0.001217;
0.001906;-0.001231;
0.001911;-0.001241;
0.001909;-0.001248;
0.001897;-0.001251;
0.001878;-0.001250;
0.001850;-0.001245;
0.001815;-0.001237;
0.001771;-0.001225;
0.001719;-0.001209;
0.001659;-0.001189;
0.001591;-0.001166;
0.001515;-0.001139;
0.001432;-0.001108;
0.001343;-0.001073;
0.001246;-0.001035;
0.001142;-0.000994;
0.001033;-0.000949;
0.000918;-0.000901;
0.000797;-0.000850;
0.000671;-0.000795;
0.000541;-0.000738;
0.000407;-0.000678;
0.000269;-0.000616;
0.000128;-0.000551;
-0.000015;-0.000484;
-0.000160;-0.000416;
-0.000307;-0.000345;
-0.000454;-0.000273;
-0.000602;-0.000200;
-0.000750;-0.000125;
-0.000896;-0.000050;
-0.001041;0.000026;
-0.001185;0.000102;
-0.001325;0.000178;
-0.001462;0.000254;
-0.001596;0.000330;
-0.001725;0.000404;
-0.001849;0.000478;
-0.001968;0.000551;
-0.002081;0.000622;
-0.002188;0.000691;
-0.002288;0.000759;
-0.002380;0.000824;
-0.002465;0.000886;
-0.002542;0.000946;
-0.002610;0.001003;
-0.002670;0.001056;
-0.002720;0.001107;
-0.002761;0.001153;
-0.002792;0.001196;
-0.002814;0.001235;
-0.002825;0.001269;
-0.002827;0.001299;
-0.002818;0.001325;
-0.002799;0.001346;
-0.002770;0.001363;
-0.002730;0.001375;
-0.002680;0.001382;
-0.002620;0.001383;
-0.002550;0.001380;
-0.002470;0.001372;
-0.002381;0.001359;
-0.002282;0.001341;
-0.002175;0.001318;
-0.002058;0.001290;
-0.001933;0.001258;
-0.001800;0.001220;
-0.001660;0.001178;
-0.001512;0.001131;
-0.001358;0.001080;
-0.001198;0.001025;
-0.001031;0.000965;
-0.000860;0.000902;
-0.000685;0.000835;
-0.000505;0.000765;
-0.000322;0.000691;
-0.000137;0.000614;
0.000051;0.000535;
0.000239;0.000453;
0.000429;0.000369;
0.000618;0.000283;
0.000807;0.000195;
0.000995;0.000107;
0.001180;0.000017;
0.001363;-0.000074;
0.001543;-0.000164;
0.001718;-0.000255;
0.001889;-0.000346;
0.002055;-0.000435;
0.002214;-0.000524;
0.002368;-0.000612;
0.002514;-0.000697;
0.002652;-0.000781;
0.002782;-0.000863;
0.002904;-0.000942;
0.003016;-0.001018;
0.003119;-0.001091;
0.003212;-0.001160;
0.003294;-0.001226;
0.003365;-0.001288;
0.003426;-0.001345;
0.003475;-0.001398;
0.003512;-0.001446;
0.003538;-0.001490;
0.003551;-0.001528;
0.003552;-0.001561;
0.003541;-0.001589;
0.003518;-0.001612;
0.003483;-0.001628;
0.003436;-0.001639;
0.003376;-0.001645;
0.003304;-0.001644;
0.003221;-0.001638;
0.003126;-0.001625;
0.003020;-0.001607;
0.002903;-0.001584;
0.002775;-0.001554;
0.002637;-0.001519;
0.002490;-0.001478;
0.002332;-0.001432;
0.002166;-0.001381;
0.001992;-0.001325;
0.001810;-0.001263;
0.001620;-0.001198;
0.001425;-0.001127;
0.001223;-0.001052;
0.001016;-0.000974;
0.000804;-0.000891;
0.000589;-0.000805;
0.000370;-0.000716;
0.000150;-0.000624;
-0.000073;-0.000530;
-0.000296;-0.000434;
-0.000519;-0.000335;
-0.000741;-0.000235;
-0.000962;-0.000134;
-0.001181;-0.000032;
-0.001396;0.000070;
-0.001607;0.000173;
-0.001814;0.000275;
-0.002015;0.000377;
-0.002210;0.000477;
-0.002398;0.000577;
-0.002579;0.000674;
-0.002751;0.000770;
-0.002915;0.000863;
-0.003068;0.000954;
-0.003212;0.001042;
-0.003345;0.001126;
-0.003467;0.001207;
-0.003576;0.001284;
-0.003674;0.001357;
-0.003759;0.001425;
-0.003831;0.001489;
-0.003890;0.001548;
-0.003935;0.001602;
-0.003967;0.001651;
-0.003984;0.001695;
-0.003987;0.001733;
-0.003976;0.001765;
-0.003951;0.001792;
-0.003912;0.001813;
-0.003858;0.001828;
-0.003791;0.001837;
-0.003709;0.001840;
-0.003614;0.001838;
-0.003506;0.001829;
-0.003384;0.001815;
-0.003250;0.001795;
-0.003104;0.001770;
-0.002946;0.001738;
-0.002776;0.001702;
-0.002596;0.001660;
-0.002406;0.001613;
-0.002206;0.001561;
-0.001998;0.001505;
-0.001781;0.001444;
-0.001557;0.001379;
-0.001327;0.001309;
-0.001091;0.001236;
-0.000849;0.001160;
-0.000604;0.001080;
-0.000355;0.000998;
-0.000104;0.000912;
0.000148;0.000825;
0.000401;0.000735;
0.000654;0.000644;
0.000906;0.000552;
0.001155;0.000458;
0.001402;0.000364;
0.001645;0.000269;
0.001882;0.000175;
0.002115;0.000080;
0.002340;-0.000013;
0.002559;-0.000106;
0.002769;-0.000198;
0.002970;-0.000288;
0.003162;-0.000376;
0.003343;-0.000462;
0.003513;-0.000546;
0.003672;-0.000626;
0.003818;-0.000704;
0.003952;-0.000779;
0.004072;-0.000851;
0.004178;-0.000919;
0.004270;-0.000983;
0.004347;-0.001043;
0.004409;-0.001099;
0.004457;-0.001150;
0.004489;-0.001197;
0.004505;-0.001240;
0.004506;-0.001278;
0.004491;-0.001311;
0.004460;-0.001340;
0.004414;-0.001363;
0.004352;-0.001382;
0.004275;-0.001396;
0.004183;-0.001405;
0.004077;-0.001409;
0.003956;-0.001408;
0.003821;-0.001403;
0.003673;-0.001393;
0.003511;-0.001378;
0.003337;-0.001359;
0.003152;-0.001336;
0.002955;-0.001308;
0.002747;-0.001276;
0.002530;-0.001241;
0.002303;-0.001201;
0.002069;-0.001159;
0.001827;-0.001113;
0.001578;-0.001064;
0.001323;-0.001012;
0.001064;-0.000957;
0.000801;-0.000900;
0.000534;-0.000841;
0.000266;-0.000780;
-0.000004;-0.000717;
-0.000274;-0.000653;
-0.000544;-0.000588;
-0.000811;-0.000521;
-0.001077;-0.000455;
-0.001338;-0.000387;
-0.001596;-0.000320;
-0.001848;-0.000253;
-0.002093;-0.000186;
-0.002332;-0.000120;
-0.002563;-0.000055;
-0.002786;0.000010;
-0.002999;0.000072;
-0.003202;0.000134;
-0.003394;0.000193;
-0.003574;0.000251;
-0.003743;0.000306;
-0.003899;0.000359;
-0.004042;0.000410;
-0.004171;0.000458;
-0.004286;0.000503;
-0.004387;0.000545;
-0.004472;0.000584;
-0.004543;0.000620;
-0.004599;0.000653;
-0.004639;0.000682;
-0.004664;0.000708;
-0.004673;0.000730;
-0.004666;0.000749;
-0.004644;0.000764;
-0.004607;0.000776;
-0.004554;0.000784;
-0.004487;0.000789;
-0.004405;0.000790;
-0.004308;0.000788;
-0.004197;0.000782;
-0.004073;0.000773;
-0.003936;0.000760;
-0.003786;0.000744;
-0.003624;0.000726;
-0.003450;0.000704;
-0.003266;0.000679;
-0.003072;0.000652;
-0.002868;0.000622;
-0.002656;0.000589;
-0.002435;0.000555;
-0.002208;0.000518;
-0.001974;0.000479;
-0.001735;0.000438;
-0.001492;0.000396;
-0.001244;0.000352;
-0.000994;0.000307;
-0.000741;0.000260;
-0.000488;0.000213;
-0.000234;0.000166;
0.000019;0.000117;
0.000270;0.000069;
0.000520;0.000020;
0.000765;-0.000028;
0.001007;-0.000077;
0.001244;-0.000125;
0.001476;-0.000172;
0.001701;-0.000218;
0.001918;-0.000263;
0.002128;-0.000308;
0.002330;-0.000350;
0.002522;-0.000392;
0.002704;-0.000431;
0.002876;-0.000469;
0.003038;-0.000505;
0.003187;-0.000538;
0.003325;-0.000569;
0.003451;-0.000598;
0.003564;-0.000625;
0.003665;-0.000649;
0.003752;-0.000670;
0.003826;-0.000688;
0.003887;-0.000704;
0.003934;-0.000716;
0.003967;-0.000726;
0.003987;-0.000732;
0.003993;-0.000736;
0.003985;-0.000736;
0.003964;-0.000733;
0.003930;-0.000728;
0.003883;-0.000719;
0.003823;-0.000707;
0.003751;-0.000692;
0.003667;-0.000674;
0.003570;-0.000654;
0.003463;-0.000630;
0.003345;-0.000604;
0.003217;-0.000575;
0.003079;-0.000544;
0.002931;-0.000510;
0.002776;-0.000474;
0.002612;-0.000436;
0.002440;-0.000395;
0.002263;-0.000353;
0.002079;-0.000309;
0.001889;-0.000264;
0.001695;-0.000217;
0.001498;-0.000169;
0.001297;-0.000121;
0.001093;-0.000071;
0.000888;-0.000020;
0.000682;0.000030;
0.000475;0.000081;
0.000269;0.000132;
0.000064;0.000183;
-0.000139;0.000234;
-0.000339;0.000284;
-0.000537;0.000333;
-0.000730;0.000381;
-0.000919;0.000428;
-0.001103;0.000474;
-0.001281;0.000518;
-0.001452;0.000561;
-0.001617;0.000601;
-0.001775;0.000640;
-0.001925;0.000676;
-0.002066;0.000710;
-0.002199;0.000742;
-0.002323;0.000771;
-0.002437;0.000798;
-0.002542;0.000821;
-0.002637;0.000842;
-0.002721;0.000860;
-0.002796;0.000874;
-0.002859;0.000886;
-0.002912;0.000894;
-0.002954;0.000899;
-0.002985;0.000901;
-0.003006;0.000900;
-0.003015;0.000896;
-0.003015;0.000888;
-0.003003;0.000877;
-0.002981;0.000863;
-0.002949;0.000846;
-0.002907;0.000826;
-0.002854;0.000803;
-0.002793;0.000777;
-0.002722;0.000748;
-0.002643;0.000716;
-0.002555;0.000682;
-0.002459;0.000646;
-0.002355;0.000607;
-0.002244;0.000566;
-0.002126;0.000524;
-0.002002;0.000479;
-0.001873;0.000433;
-0.001738;0.000385;
-0.001598;0.000336;
-0.001455;0.000286;
-0.001307;0.000235;
-0.001157;0.000183;
-0.001004;0.000131;
-0.000850;0.000078;
-0.000693;0.000026;
-0.000537;-0.000027;
-0.000380;-0.000079;
-0.000223;-0.000131;
-0.000067;-0.000182;
0.000087;-0.000233;
0.000240;-0.000282;
0.000389;-0.000330;
0.000536;-0.000377;
0.000680;-0.000422;
0.000819;-0.000465;
0.000954;-0.000506;
0.001085;-0.000546;
0.001210;-0.000583;
0.001329;-0.000618;
0.001442;-0.000650;
0.001549;-0.000680;
0.001650;-0.000707;
0.001744;-0.000731;
0.001830;-0.000752;
0.001909;-0.000771;
0.001980;-0.000786;
0.002044;-0.000798;
0.002100;-0.000807;
0.002148;-0.000813;
0.002188;-0.000816;
0.002219;-0.000816;
0.002243;-0.000812;
0.002259;-0.000806;
0.002266;-0.000796;
0.002265;-0.000784;
0.002257;-0.000768;
0.002241;-0.000749;
0.002217;-0.000728;
0.002185;-0.000704;
0.002147;-0.000677;
0.002101;-0.000647;
0.002048;-0.000616;
0.001990;-0.000582;
0.001924;-0.000545;
0.001853;-0.000507;
0.001777;-0.000467;
0.001695;-0.000425;
0.001608;-0.000382;
0.001517;-0.000338;
0.001421;-0.000292;
0.001322;-0.000245;
0.001220;-0.000198;
0.001114;-0.000150;
0.001006;-0.000101;
0.000896;-0.000053;
0.000784;-0.000004;
0.000672;0.000044;
0.000558;0.000092;
0.000444;0.000140;
0.000330;0.000187;
0.000216;0.000232;
0.000103;0.000277;
-0.000008;0.000321;
-0.000118;0.000363;
-0.000226;0.000403;
-0.000332;0.000442;
-0.000434;0.000478;
-0.000534;0.000513;
-0.000630;0.000546;
-0.000723;0.000576;
-0.000812;0.000604;
-0.000896;0.000629;
-0.000976;0.000652;
-0.001051;0.000672;
-0.001121;0.000689;
-0.001185;0.000704;
-0.001245;0.000715;
-0.001299;0.000724;
-0.001347;0.000730;
-0.001390;0.000733;
-0.001427;0.000733;
-0.001458;0.000730;
-0.001483;0.000724;
-0.001502;0.000716;
-0.001515;0.000704;
-0.001523;0.000690;
-0.001525;0.000673;
-0.001521;0.000654;
-0.001511;0.000632;
-0.001496;0.000608;
-0.001475;0.000581;
-0.001450;0.000552;
-0.001419;0.000521;
-0.001384;0.000488;
-0.001344;0.000453;
-0.001299;0.000417;
-0.001251;0.000378;
-0.001199;0.000339;
-0.001143;0.000298;
-0.001084;0.000256;
-0.001022;0.000213;
-0.000957;0.000169;
-0.000890;0.000125;
-0.000821;0.000080;
-0.000750;0.000034;
-0.000678;-0.000011;
-0.000605;-0.000057;
-0.000531;-0.000102;
-0.000457;-0.000147;
-0.000382;-0.000192;
-0.000308;-0.000236;
-0.000235;-0.000279;
-0.000163;-0.000322;
-0.000091;-0.000363;
-0.000022;-0.000403;
0.000046;-0.000442;
0.000112;-0.000480;
0.000175;-0.000516;
0.000235;-0.000550;
0.000293;-0.000583;
0.000348;-0.000614;
0.000399;-0.000643;
0.000446;-0.000670;
0.000490;-0.000695;
0.000530;-0.000717;
0.000566;-0.000738;
0.000597;-0.000756;
0.000624;-0.000772;
0.000647;-0.000786;
0.000665;-0.000797;
0.000679;-0.000806;
0.000688;-0.000813;
0.000693;-0.000817;
0.000693;-0.000819;
0.000688;-0.000818;
0.000679;-0.000815;
0.000666;-0.000810;
0.000648;-0.000802;
0.000626;-0.000792;
0.000600;-0.000780;
0.000570;-0.000765;
0.000536;-0.000748;
0.000499;-0.000729;
0.000458;-0.000708;
0.000414;-0.000685;
0.000367;-0.000660;
0.000318;-0.000633;
0.000265;-0.000604;
0.000211;-0.000574;
0.000155;-0.000541;
0.000097;-0.000508;
0.000038;-0.000472;
-0.000022;-0.000435;
-0.000082;-0.000397;
-0.000143;-0.000358;
-0.000204;-0.000317;
-0.000265;-0.000275;
-0.000325;-0.000233;
-0.000384;-0.000189;
-0.000442;-0.000145;
-0.000498;-0.000100;
-0.000553;-0.000055;
-0.000604;-0.000009;
-0.000654;0.000037;
-0.000700;0.000083;
-0.000743;0.000129;
-0.000783;0.000176;
-0.000819;0.000222;
-0.000851;0.000267;
-0.000879;0.000313;
-0.000903;0.000358;
-0.000921;0.000402;
-0.000935;0.000445;
-0.000944;0.000488;
-0.000948;0.000530;
-0.000946;0.000570;
-0.000939;0.000609;
-0.000927;0.000647;
-0.000909;0.000684;
-0.000885;0.000719;
-0.000856;0.000752;
-0.000821;0.000783;
-0.000781;0.000813;
-0.000735;0.000840;
-0.000684;0.000866;
-0.000627;0.000889;
-0.000566;0.000910;
-0.000499;0.000929;
-0.000428;0.000945;
-0.000352;0.000959;
-0.000271;0.000970;
-0.000187;0.000979;
-0.000099;0.000985;
-0.000007;0.000988;
0.000088;0.000988;
0.000185;0.000986;
0.000285;0.000981;
0.000388;0.000972;
0.000492;0.000962;
0.000597;0.000948;
0.000703;0.000931;
0.000809;0.000912;
0.000916;0.000890;
0.001022;0.000865;
0.001127;0.000837;
0.001231;0.000807;
0.001334;0.000774;
0.001434;0.000739;
0.001531;0.000701;
0.001625;0.000661;
0.001715;0.000619;
0.001802;0.000574;
0.001884;0.000528;
0.001961;0.000480;
0.002033;0.000430;
0.002100;0.000379;
0.002160;0.000326;
0.002214;0.000272;
0.002261;0.000217;
0.002302;0.000161;
0.002335;0.000105;
0.002361;0.000048;
0.002378;-0.000010;
0.002388;-0.000067;
0.002390;-0.000124;
0.002384;-0.000181;
0.002369;-0.000238;
0.002346;-0.000294;
0.002315;-0.000349;
0.002275;-0.000403;
0.002226;-0.000456;
0.002169;-0.000507;
0.002104;-0.000556;
0.002030;-0.000604;
0.001949;-0.000649;
0.001860;-0.000693;
0.001763;-0.000734;
0.001658;-0.000772;
0.001547;-0.000808;
0.001429;-0.000841;
0.001304;-0.000871;
0.001174;-0.000898;
0.001037;-0.000922;
0.000896;-0.000943;
0.000749;-0.000960;
0.000598;-0.000974;
0.000444;-0.000984;
0.000286;-0.000991;
0.000125;-0.000995;
-0.000038;-0.000995;
-0.000203;-0.000991;
-0.000368;-0.000984;
-0.000535;-0.000974;
-0.000701;-0.000960;
-0.000867;-0.000943;
-0.001032;-0.000923;
-0.001195;-0.000900;
-0.001356;-0.000873;
-0.001514;-0.000844;
-0.001668;-0.000811;
-0.001818;-0.000776;
-0.001964;-0.000739;
-0.002105;-0.000699;
