Force;Acc4;
0.010183;0.005278;
0.006649;0.003664;
0.003069;0.002021;
-0.000526;0.000364;
-0.004110;-0.001295;
-0.007653;-0.002942;
-0.011127;-0.004562;
-0.014505;-0.006144;
-0.017759;-0.007674;
-0.020864;-0.009140;
-0.023796;-0.010529;
-0.026531;-0.011830;
-0.029048;-0.013033;
-0.031327;-0.014128;
-0.033351;-0.015106;
-0.035103;-0.015958;
-0.036571;-0.016679;
-0.037743;-0.017261;
-0.038611;-0.017701;
-0.039168;-0.017995;
-0.039411;-0.018139;
-0.039338;-0.018134;
-0.038951;-0.017979;
-0.038253;-0.017676;
-0.037252;-0.017226;
-0.035955;-0.016634;
-0.034375;-0.015904;
-0.032524;-0.015042;
-0.030418;-0.014056;
-0.028074;-0.012953;
-0.025513;-0.011742;
-0.022755;-0.010433;
-0.019824;-0.009037;
-0.016743;-0.007565;
-0.013537;-0.006029;
-0.010233;-0.004442;
-0.006857;-0.002816;
-0.003438;-0.001165;
-0.000002;0.000497;
0.003422;0.002159;
0.006807;0.003805;
0.010125;0.005422;
0.013350;0.006997;
0.016456;0.008518;
0.019419;0.009972;
0.022215;0.011347;
0.024821;0.012632;
0.027217;0.013816;
0.029384;0.014890;
0.031306;0.015845;
0.032967;0.016672;
0.034355;0.017366;
0.035460;0.017921;
0.036273;0.018331;
0.036788;0.018594;
0.037003;0.018706;
0.036915;0.018668;
0.036528;0.018479;
0.035845;0.018141;
0.034872;0.017655;
0.033618;0.017027;
0.032094;0.016260;
0.030314;0.015361;
0.028292;0.014336;
0.026045;0.013195;
0.023593;0.011946;
0.020957;0.010598;
0.018157;0.009163;
0.015218;0.007653;
0.012163;0.006078;
0.009019;0.004452;
0.005810;0.002787;
0.002564;0.001098;
-0.000694;-0.000603;
-0.003936;-0.002302;
-0.007136;-0.003986;
-0.010267;-0.005640;
-0.013306;-0.007251;
-0.016226;-0.008807;
-0.019005;-0.010295;
-0.021619;-0.011702;
-0.024048;-0.013018;
-0.026273;-0.014232;
-0.028275;-0.015334;
-0.030038;-0.016315;
-0.031550;-0.017168;
-0.032797;-0.017884;
-0.033770;-0.018458;
-0.034461;-0.018886;
-0.034867;-0.019164;
-0.034982;-0.019289;
-0.034808;-0.019260;
-0.034347;-0.019078;
-0.033602;-0.018744;
-0.032579;-0.018260;
-0.031289;-0.017631;
-0.029742;-0.016860;
-0.027951;-0.015955;
-0.025930;-0.014921;
-0.023698;-0.013769;
-0.021273;-0.012506;
-0.018674;-0.011143;
-0.015924;-0.009690;
-0.013046;-0.008160;
-0.010062;-0.006565;
-0.006998;-0.004917;
-0.003879;-0.003230;
-0.000730;-0.001517;
0.002422;0.000208;
0.005551;0.001931;
0.008632;0.003638;
0.011640;0.005315;
0.014549;0.006950;
0.017337;0.008528;
0.019979;0.010038;
0.022455;0.011466;
0.024745;0.012802;
0.026829;0.014035;
0.028690;0.015155;
0.030314;0.016152;
0.031687;0.017020;
0.032798;0.017750;
0.033638;0.018337;
0.034199;0.018777;
0.034478;0.019067;
0.034473;0.019203;
0.034182;0.019184;
0.033609;0.019012;
0.032759;0.018688;
0.031638;0.018214;
0.030255;0.017594;
0.028622;0.016834;
0.026752;0.015940;
0.024660;0.014920;
0.022364;0.013780;
0.019881;0.012532;
0.017233;0.011185;
0.014441;0.009750;
0.011527;0.008240;
0.008515;0.006665;
0.005430;0.005040;
0.002298;0.003377;
-0.000858;0.001690;
-0.004010;-0.000007;
-0.007134;-0.001701;
-0.010204;-0.003377;
-0.013194;-0.005023;
-0.016081;-0.006625;
-0.018841;-0.008169;
-0.021452;-0.009645;
-0.023892;-0.011039;
-0.026141;-0.012340;
-0.028182;-0.013538;
-0.029996;-0.014625;
-0.031571;-0.015589;
-0.032892;-0.016426;
-0.033948;-0.017126;
-0.034732;-0.017686;
-0.035236;-0.018101;
-0.035457;-0.018368;
-0.035392;-0.018485;
-0.035042;-0.018450;
-0.034408;-0.018266;
-0.033498;-0.017933;
-0.032316;-0.017455;
-0.030873;-0.016835;
-0.029181;-0.016079;
-0.027252;-0.015194;
-0.025102;-0.014186;
-0.022748;-0.013065;
-0.020209;-0.011839;
-0.017505;-0.010519;
-0.014658;-0.009116;
-0.011691;-0.007642;
-0.008627;-0.006108;
-0.005492;-0.004527;
-0.002309;-0.002912;
0.000896;-0.001277;
0.004096;0.000365;
0.007266;0.002001;
0.010381;0.003617;
0.013416;0.005200;
0.016346;0.006737;
0.019148;0.008216;
0.021800;0.009625;
0.024280;0.010951;
0.026569;0.012185;
0.028648;0.013316;
0.030500;0.014335;
0.032110;0.015235;
0.033467;0.016007;
0.034558;0.016645;
0.035375;0.017145;
0.035912;0.017503;
0.036164;0.017715;
0.036130;0.017781;
0.035809;0.017699;
0.035204;0.017471;
0.034321;0.017098;
0.033165;0.016584;
0.031747;0.015933;
0.030078;0.015151;
0.028172;0.014244;
0.026043;0.013219;
0.023708;0.012086;
0.021187;0.010853;
0.018500;0.009531;
0.015667;0.008130;
0.012713;0.006663;
0.009659;0.005141;
0.006532;0.003577;
0.003355;0.001983;
0.000155;0.000373;
-0.003044;-0.001240;
-0.006215;-0.002842;
-0.009333;-0.004422;
-0.012375;-0.005964;
-0.015315;-0.007458;
-0.018129;-0.008890;
-0.020797;-0.010250;
-0.023296;-0.011525;
-0.025607;-0.012705;
-0.027711;-0.013781;
-0.029593;-0.014744;
-0.031236;-0.015586;
-0.032630;-0.016299;
-0.033762;-0.016879;
-0.034624;-0.017319;
-0.035209;-0.017618;
-0.035514;-0.017771;
-0.035536;-0.017779;
-0.035276;-0.017640;
-0.034736;-0.017356;
-0.033920;-0.016928;
-0.032836;-0.016362;
-0.031493;-0.015660;
-0.029903;-0.014829;
-0.028077;-0.013875;
-0.026032;-0.012806;
-0.023784;-0.011630;
-0.021351;-0.010358;
-0.018754;-0.009000;
-0.016013;-0.007565;
-0.013151;-0.006067;
-0.010191;-0.004517;
-0.007156;-0.002928;
-0.004072;-0.001312;
-0.000963;0.000318;
0.002145;0.001947;
0.005229;0.003564;
0.008263;0.005154;
0.011222;0.006705;
0.014084;0.008205;
0.016825;0.009641;
0.019423;0.011002;
0.021859;0.012276;
0.024112;0.013454;
0.026165;0.014525;
0.028002;0.015481;
0.029608;0.016314;
0.030972;0.017017;
0.032081;0.017585;
0.032929;0.018013;
0.033509;0.018297;
0.033817;0.018435;
0.033850;0.018426;
0.033610;0.018269;
0.033098;0.017965;
0.032320;0.017518;
0.031283;0.016930;
0.029994;0.016207;
0.028467;0.015352;
0.026712;0.014375;
0.024746;0.013281;
0.022584;0.012081;
0.020244;0.010783;
0.017746;0.009397;
0.015111;0.007935;
0.012360;0.006408;
0.009516;0.004828;
0.006603;0.003208;
0.003643;0.001561;
0.000661;-0.000101;
-0.002317;-0.001763;
-0.005269;-0.003414;
-0.008170;-0.005039;
-0.010997;-0.006626;
-0.013726;-0.008162;
-0.016335;-0.009636;
-0.018804;-0.011034;
-0.021113;-0.012347;
-0.023242;-0.013564;
-0.025175;-0.014675;
-0.026896;-0.015671;
-0.028393;-0.016545;
-0.029652;-0.017289;
-0.030664;-0.017898;
-0.031421;-0.018367;
-0.031917;-0.018692;
-0.032149;-0.018871;
-0.032114;-0.018901;
-0.031815;-0.018784;
-0.031254;-0.018519;
-0.030435;-0.018110;
-0.029366;-0.017558;
-0.028055;-0.016869;
-0.026515;-0.016049;
-0.024758;-0.015102;
-0.022798;-0.014038;
-0.020652;-0.012864;
-0.018338;-0.011590;
-0.015875;-0.010225;
-0.013283;-0.008781;
-0.010584;-0.007269;
-0.007801;-0.005701;
-0.004955;-0.004089;
-0.002071;-0.002446;
0.000827;-0.000785;
0.003717;0.000881;
0.006574;0.002539;
0.009374;0.004176;
0.012095;0.005779;
0.014714;0.007336;
0.017210;0.008833;
0.019562;0.010261;
0.021752;0.011606;
0.023760;0.012859;
0.025571;0.014011;
0.027171;0.015051;
0.028544;0.015972;
0.029682;0.016767;
0.030573;0.017430;
0.031212;0.017955;
0.031592;0.018339;
0.031711;0.018579;
0.031567;0.018673;
0.031161;0.018620;
0.030498;0.018421;
0.029582;0.018077;
0.028421;0.017593;
0.027023;0.016971;
0.025402;0.016217;
0.023569;0.015337;
0.021539;0.014338;
0.019330;0.013229;
0.016959;0.012017;
0.014445;0.010714;
0.011809;0.009328;
0.009072;0.007873;
0.006256;0.006358;
0.003385;0.004797;
0.000482;0.003201;
-0.002430;0.001584;
-0.005326;-0.000042;
-0.008184;-0.001664;
-0.010980;-0.003269;
-0.013692;-0.004843;
-0.016296;-0.006376;
-0.018772;-0.007854;
-0.021100;-0.009266;
-0.023261;-0.010602;
-0.025236;-0.011849;
-0.027011;-0.013000;
-0.028569;-0.014044;
-0.029898;-0.014974;
-0.030988;-0.015782;
-0.031830;-0.016463;
-0.032415;-0.017011;
-0.032739;-0.017423;
-0.032800;-0.017694;
-0.032596;-0.017824;
-0.032129;-0.017812;
-0.031403;-0.017658;
-0.030422;-0.017364;
-0.029195;-0.016932;
-0.027731;-0.016366;
-0.026041;-0.015672;
-0.024140;-0.014854;
-0.022042;-0.013921;
-0.019763;-0.012879;
-0.017322;-0.011737;
-0.014739;-0.010506;
-0.012034;-0.009194;
-0.009228;-0.007812;
-0.006344;-0.006373;
-0.003405;-0.004887;
-0.000434;-0.003367;
0.002544;-0.001825;
0.005506;-0.000273;
0.008428;0.001275;
0.011287;0.002808;
0.014060;0.004314;
0.016724;0.005779;
0.019259;0.007193;
0.021644;0.008543;
0.023859;0.009821;
0.025887;0.011014;
0.027712;0.012114;
0.029319;0.013112;
0.030696;0.014001;
0.031830;0.014773;
0.032713;0.015422;
0.033338;0.015944;
0.033699;0.016334;
0.033795;0.016590;
0.033623;0.016710;
0.033185;0.016693;
0.032486;0.016540;
0.031529;0.016253;
0.030323;0.015833;
0.028878;0.015285;
0.027204;0.014614;
0.025316;0.013825;
0.023228;0.012924;
0.020957;0.011921;
0.018520;0.010822;
0.015938;0.009637;
0.013231;0.008376;
0.010420;0.007050;
0.007528;0.005669;
0.004578;0.004245;
0.001592;0.002790;
-0.001404;0.001315;
-0.004388;-0.000168;
-0.007335;-0.001646;
-0.010223;-0.003107;
-0.013028;-0.004539;
-0.015728;-0.005931;
-0.018302;-0.007271;
-0.020729;-0.008549;
-0.022991;-0.009754;
-0.025069;-0.010876;
-0.026948;-0.011907;
-0.028611;-0.012837;
-0.030048;-0.013660;
-0.031245;-0.014370;
-0.032194;-0.014959;
-0.032888;-0.015424;
-0.033321;-0.015762;
-0.033491;-0.015969;
-0.033396;-0.016044;
-0.033037;-0.015986;
-0.032418;-0.015797;
-0.031544;-0.015478;
-0.030422;-0.015031;
-0.029061;-0.014461;
-0.027473;-0.013772;
-0.025670;-0.012971;
-0.023668;-0.012063;
-0.021483;-0.011056;
-0.019132;-0.009959;
-0.016634;-0.008780;
-0.014010;-0.007529;
-0.011280;-0.006217;
-0.008467;-0.004855;
-0.005594;-0.003452;
-0.002682;-0.002022;
0.000243;-0.000575;
0.003160;0.000877;
0.006045;0.002322;
0.008874;0.003748;
0.011626;0.005144;
0.014278;0.006498;
0.016809;0.007800;
0.019200;0.009038;
0.021432;0.010203;
0.023487;0.011286;
0.025349;0.012277;
0.027004;0.013168;
0.028439;0.013953;
0.029643;0.014626;
0.030607;0.015179;
0.031324;0.015610;
0.031788;0.015915;
0.031997;0.016091;
0.031950;0.016136;
0.031648;0.016051;
0.031093;0.015836;
0.030291;0.015493;
0.029249;0.015024;
0.027976;0.014434;
0.026483;0.013726;
0.024783;0.012908;
0.022890;0.011984;
0.020819;0.010963;
0.018588;0.009853;
0.016215;0.008663;
0.013721;0.007402;
0.011124;0.006080;
0.008448;0.004709;
0.005713;0.003298;
0.002943;0.001860;
0.000158;0.000405;
-0.002616;-0.001053;
-0.005359;-0.002505;
-0.008048;-0.003937;
-0.010661;-0.005340;
-0.013178;-0.006700;
-0.015577;-0.008008;
-0.017840;-0.009252;
-0.019948;-0.010423;
-0.021885;-0.011512;
-0.023636;-0.012509;
-0.025186;-0.013407;
-0.026523;-0.014197;
-0.027638;-0.014875;
-0.028520;-0.015434;
-0.029165;-0.015870;
-0.029567;-0.016179;
-0.029723;-0.016359;
-0.029633;-0.016408;
-0.029297;-0.016325;
-0.028721;-0.016112;
-0.027908;-0.015770;
-0.026866;-0.015301;
-0.025604;-0.014710;
-0.024133;-0.014001;
-0.022466;-0.013180;
-0.020617;-0.012252;
-0.018601;-0.011227;
-0.016436;-0.010111;
-0.014139;-0.008914;
-0.011731;-0.007645;
-0.009231;-0.006314;
-0.006660;-0.004933;
-0.004039;-0.003512;
-0.001391;-0.002063;
0.001263;-0.000597;
0.003901;0.000874;
0.006501;0.002338;
0.009041;0.003783;
0.011500;0.005198;
0.013858;0.006571;
0.016096;0.007891;
0.018195;0.009147;
0.020138;0.010330;
0.021909;0.011429;
0.023494;0.012437;
0.024879;0.013344;
0.026054;0.014144;
0.027008;0.014829;
0.027735;0.015396;
0.028228;0.015838;
0.028483;0.016152;
0.028499;0.016337;
0.028275;0.016390;
0.027814;0.016311;
0.027119;0.016100;
0.026197;0.015761;
0.025055;0.015295;
0.023703;0.014706;
0.022153;0.013999;
0.020416;0.013181;
0.018508;0.012257;
0.016444;0.011235;
0.014242;0.010124;
0.011920;0.008933;
0.009496;0.007672;
0.006992;0.006350;
0.004428;0.004980;
0.001825;0.003571;
-0.000796;0.002135;
-0.003412;0.000685;
-0.006003;-0.000768;
-0.008546;-0.002213;
-0.011021;-0.003637;
-0.013408;-0.005029;
-0.015686;-0.006377;
-0.017837;-0.007671;
-0.019843;-0.008901;
-0.021688;-0.010055;
-0.023357;-0.011126;
-0.024834;-0.012104;
-0.026110;-0.012981;
-0.027172;-0.013752;
-0.028012;-0.014408;
-0.028624;-0.014946;
-0.029001;-0.015361;
-0.029141;-0.015650;
-0.029043;-0.015811;
-0.028707;-0.015842;
-0.028136;-0.015745;
-0.027334;-0.015519;
-0.026308;-0.015167;
-0.025067;-0.014692;
-0.023619;-0.014098;
-0.021977;-0.013390;
-0.020155;-0.012575;
-0.018166;-0.011659;
-0.016027;-0.010651;
-0.013756;-0.009558;
-0.011371;-0.008389;
-0.008890;-0.007155;
-0.006335;-0.005866;
-0.003726;-0.004533;
-0.001084;-0.003166;
0.001569;-0.001777;
0.004213;-0.000378;
0.006825;0.001019;
0.009384;0.002404;
0.011870;0.003765;
0.014262;0.005090;
0.016541;0.006369;
0.018689;0.007591;
0.020687;0.008746;
0.022521;0.009825;
0.024175;0.010819;
0.025635;0.011719;
0.026890;0.012520;
0.027930;0.013213;
0.028746;0.013793;
0.029331;0.014257;
0.029681;0.014600;
0.029794;0.014820;
0.029668;0.014915;
0.029303;0.014885;
0.028704;0.014730;
0.027875;0.014452;
0.026822;0.014053;
0.025555;0.013537;
0.024083;0.012909;
0.022419;0.012173;
0.020575;0.011337;
0.018567;0.010407;
0.016411;0.009391;
0.014125;0.008299;
0.011726;0.007139;
0.009234;0.005921;
0.006669;0.004655;
0.004052;0.003352;
0.001404;0.002023;
-0.001254;0.000680;
-0.003901;-0.000667;
-0.006515;-0.002007;
-0.009076;-0.003328;
-0.011562;-0.004618;
-0.013955;-0.005869;
-0.016234;-0.007068;
-0.018383;-0.008206;
-0.020384;-0.009274;
-0.022220;-0.010262;
-0.023878;-0.011164;
-0.025344;-0.011970;
-0.026608;-0.012675;
-0.027658;-0.013272;
-0.028488;-0.013757;
-0.029090;-0.014126;
-0.029460;-0.014376;
-0.029596;-0.014504;
-0.029497;-0.014511;
-0.029164;-0.014395;
-0.028599;-0.014158;
-0.027809;-0.013802;
-0.026800;-0.013329;
-0.025580;-0.012744;
-0.024159;-0.012052;
-0.022549;-0.011259;
-0.020763;-0.010370;
-0.018816;-0.009394;
-0.016724;-0.008338;
-0.014503;-0.007211;
-0.012172;-0.006022;
-0.009750;-0.004782;
-0.007256;-0.003501;
-0.004710;-0.002188;
-0.002132;-0.000856;
0.000456;0.000486;
0.003034;0.001826;
0.005582;0.003153;
0.008078;0.004456;
0.010505;0.005724;
0.012841;0.006947;
0.015068;0.008115;
0.017170;0.009219;
0.019130;0.010248;
0.020931;0.011195;
0.022561;0.012052;
0.024007;0.012812;
0.025257;0.013468;
0.026303;0.014015;
0.027136;0.014448;
0.027750;0.014764;
0.028141;0.014960;
0.028306;0.015034;
0.028245;0.014986;
0.027959;0.014815;
0.027451;0.014524;
0.026725;0.014113;
0.025789;0.013588;
0.024649;0.012950;
0.023317;0.012207;
0.021802;0.011363;
0.020119;0.010424;
0.018280;0.009400;
0.016302;0.008298;
0.014200;0.007126;
0.011992;0.005894;
0.009697;0.004611;
0.007331;0.003289;
0.004916;0.001938;
0.002471;0.000568;
0.000014;-0.000809;
-0.002432;-0.002183;
-0.004850;-0.003542;
-0.007220;-0.004876;
-0.009522;-0.006173;
-0.011738;-0.007424;
-0.013851;-0.008618;
-0.015843;-0.009746;
-0.017700;-0.010798;
-0.019406;-0.011766;
-0.020948;-0.012643;
-0.022314;-0.013420;
-0.023493;-0.014093;
-0.024477;-0.014654;
-0.025258;-0.015100;
-0.025830;-0.015428;
-0.026189;-0.015633;
-0.026333;-0.015715;
-0.026261;-0.015672;
-0.025974;-0.015506;
-0.025476;-0.015216;
-0.024771;-0.014806;
-0.023865;-0.014278;
-0.022766;-0.013636;
-0.021483;-0.012886;
-0.020027;-0.012033;
-0.018411;-0.011085;
-0.016648;-0.010047;
-0.014753;-0.008929;
-0.012741;-0.007740;
-0.010629;-0.006488;
-0.008435;-0.005184;
-0.006176;-0.003838;
-0.003872;-0.002461;
-0.001540;-0.001063;
0.000799;0.000345;
0.003128;0.001751;
0.005426;0.003144;
0.007675;0.004513;
0.009857;0.005847;
0.011954;0.007136;
0.013949;0.008370;
0.015826;0.009538;
0.017569;0.010632;
0.019165;0.011642;
0.020600;0.012562;
0.021863;0.013383;
0.022945;0.014098;
0.023835;0.014703;
0.024527;0.015193;
0.025015;0.015563;
0.025296;0.015811;
0.025367;0.015935;
0.025228;0.015933;
0.024880;0.015806;
0.024326;0.015556;
0.023570;0.015183;
0.022619;0.014691;
0.021481;0.014084;
0.020164;0.013367;
0.018681;0.012545;
0.017042;0.011625;
0.015261;0.010615;
0.013354;0.009522;
0.011334;0.008355;
0.009220;0.007124;
0.007029;0.005839;
0.004777;0.004508;
0.002484;0.003144;
0.000169;0.001758;
-0.002149;0.000359;
-0.004453;-0.001041;
-0.006721;-0.002430;
-0.008937;-0.003797;
-0.011082;-0.005133;
-0.013138;-0.006425;
-0.015088;-0.007665;
-0.016916;-0.008841;
-0.018608;-0.009946;
-0.020149;-0.010969;
-0.021526;-0.011904;
-0.022729;-0.012743;
-0.023746;-0.013478;
-0.024570;-0.014106;
-0.025194;-0.014620;
-0.025613;-0.015017;
-0.025822;-0.015293;
-0.025820;-0.015448;
-0.025607;-0.015480;
-0.025185;-0.015388;
-0.024556;-0.015175;
-0.023725;-0.014841;
-0.022699;-0.014390;
-0.021487;-0.013825;
-0.020098;-0.013152;
-0.018542;-0.012377;
-0.016834;-0.011504;
-0.014985;-0.010543;
-0.013012;-0.009500;
-0.010929;-0.008385;
-0.008755;-0.007206;
-0.006506;-0.005973;
-0.004201;-0.004696;
-0.001858;-0.003386;
0.000504;-0.002054;
0.002865;-0.000710;
0.005207;0.000636;
0.007510;0.001971;
0.009756;0.003285;
0.011926;0.004568;
0.014004;0.005810;
0.015971;0.006999;
0.017813;0.008128;
0.019513;0.009186;
0.021059;0.010166;
0.022437;0.011060;
0.023636;0.011860;
0.024647;0.012560;
0.025461;0.013156;
0.026072;0.013642;
0.026473;0.014015;
0.026663;0.014273;
0.026639;0.014412;
0.026401;0.014434;
0.025951;0.014337;
0.025293;0.014124;
0.024431;0.013796;
0.023372;0.013356;
0.022125;0.012808;
0.020700;0.012158;
0.019107;0.011411;
0.017361;0.010573;
0.015473;0.009651;
0.013460;0.008654;
0.011338;0.007590;
0.009123;0.006468;
0.006833;0.005298;
0.004487;0.004088;
0.002103;0.002850;
-0.000300;0.001594;
-0.002702;0.000330;
-0.005084;-0.000932;
-0.007428;-0.002180;
-0.009715;-0.003405;
-0.011926;-0.004597;
-0.014043;-0.005746;
-0.016050;-0.006843;
-0.017931;-0.007878;
-0.019671;-0.008843;
-0.021255;-0.009732;
-0.022672;-0.010536;
-0.023909;-0.011249;
-0.024958;-0.011866;
-0.025809;-0.012381;
-0.026456;-0.012792;
-0.026894;-0.013095;
-0.027119;-0.013288;
-0.027130;-0.013370;
-0.026927;-0.013340;
-0.026510;-0.013200;
-0.025885;-0.012950;
-0.025055;-0.012594;
-0.024027;-0.012134;
-0.022811;-0.011575;
-0.021414;-0.010922;
-0.019849;-0.010180;
-0.018128;-0.009357;
-0.016265;-0.008459;
-0.014275;-0.007494;
-0.012174;-0.006470;
-0.009978;-0.005395;
-0.007705;-0.004280;
-0.005373;-0.003133;
-0.003001;-0.001964;
-0.000607;-0.000783;
0.001789;0.000400;
0.004169;0.001577;
0.006513;0.002736;
0.008802;0.003868;
0.011020;0.004965;
0.013147;0.006017;
0.015168;0.007015;
0.017066;0.007952;
0.018827;0.008820;
0.020436;0.009611;
0.021881;0.010321;
0.023151;0.010942;
0.024236;0.011471;
0.025128;0.011903;
0.025819;0.012235;
0.026305;0.012464;
0.026581;0.012589;
0.026648;0.012609;
0.026503;0.012525;
0.026148;0.012336;
0.025588;0.012046;
0.024826;0.011657;
0.023870;0.011173;
0.022727;0.010596;
0.021407;0.009934;
0.019921;0.009191;
0.018281;0.008374;
0.016500;0.007489;
0.014594;0.006545;
0.012578;0.005548;
0.010467;0.004508;
0.008281;0.003434;
0.006035;0.002333;
0.003749;0.001215;
0.001441;0.000091;
-0.000871;-0.001033;
-0.003167;-0.002145;
-0.005430;-0.003237;
-0.007642;-0.004300;
-0.009784;-0.005325;
-0.011839;-0.006304;
-0.013792;-0.007230;
-0.015627;-0.008093;
-0.017329;-0.008888;
-0.018886;-0.009609;
-0.020284;-0.010249;
-0.021513;-0.010803;
-0.022563;-0.011267;
-0.023428;-0.011637;
-0.024100;-0.011911;
-0.024574;-0.012087;
-0.024847;-0.012162;
-0.024917;-0.012138;
-0.024786;-0.012014;
-0.024453;-0.011791;
-0.023923;-0.011471;
-0.023201;-0.011058;
-0.022293;-0.010555;
-0.021206;-0.009965;
-0.019951;-0.009295;
-0.018537;-0.008549;
-0.016977;-0.007734;
-0.015285;-0.006857;
-0.013473;-0.005924;
-0.011558;-0.004944;
-0.009555;-0.003925;
-0.007481;-0.002874;
-0.005353;-0.001801;
-0.003188;-0.000714;
-0.001004;0.000378;
0.001181;0.001466;
0.003349;0.002542;
0.005483;0.003596;
0.007564;0.004620;
0.009577;0.005606;
0.011505;0.006546;
0.013332;0.007433;
0.015044;0.008259;
0.016627;0.009017;
0.018068;0.009703;
0.019355;0.010310;
0.020480;0.010833;
0.021432;0.011269;
0.022204;0.011613;
0.022790;0.011865;
0.023186;0.012020;
0.023389;0.012080;
0.023397;0.012042;
0.023211;0.011907;
0.022833;0.011678;
0.022265;0.011355;
0.021514;0.010941;
0.020585;0.010440;
0.019487;0.009856;
0.018227;0.009194;
0.016818;0.008459;
0.015271;0.007657;
0.013599;0.006795;
0.011815;0.005880;
0.009935;0.004918;
0.007973;0.003918;
0.005947;0.002888;
0.003872;0.001835;
0.001767;0.000770;
-0.000353;-0.000301;
-0.002468;-0.001369;
-0.004563;-0.002424;
-0.006619;-0.003460;
-0.008620;-0.004467;
-0.010550;-0.005437;
-0.012392;-0.006363;
-0.014131;-0.007238;
-0.015754;-0.008055;
-0.017246;-0.008807;
-0.018596;-0.009489;
-0.019793;-0.010095;
-0.020826;-0.010621;
-0.021687;-0.011062;
-0.022369;-0.011415;
-0.022867;-0.011678;
-0.023176;-0.011849;
-0.023293;-0.011927;
-0.023218;-0.011910;
-0.022951;-0.011800;
-0.022494;-0.011597;
-0.021851;-0.011304;
-0.021027;-0.010922;
-0.020028;-0.010455;
-0.018863;-0.009907;
-0.017541;-0.009282;
-0.016073;-0.008585;
-0.014470;-0.007823;
-0.012746;-0.007000;
-0.010915;-0.006125;
-0.008991;-0.005204;
-0.006991;-0.004244;
-0.004930;-0.003252;
-0.002826;-0.002238;
-0.000695;-0.001209;
0.001445;-0.000174;
0.003576;0.000861;
0.005681;0.001885;
0.007744;0.002891;
0.009746;0.003872;
0.011671;0.004819;
0.013504;0.005725;
0.015230;0.006583;
0.016834;0.007386;
0.018302;0.008127;
0.019624;0.008802;
0.020788;0.009404;
0.021784;0.009930;
0.022604;0.010374;
0.023241;0.010735;
0.023689;0.011009;
0.023945;0.011194;
0.024007;0.011288;
0.023873;0.011293;
0.023545;0.011207;
0.023025;0.011031;
0.022316;0.010768;
0.021426;0.010420;
0.020360;0.009989;
0.019126;0.009479;
0.017736;0.008896;
0.016200;0.008242;
0.014530;0.007525;
0.012739;0.006750;
0.010842;0.005924;
0.008855;0.005053;
0.006793;0.004144;
0.004672;0.003205;
0.002511;0.002243;
0.000325;0.001267;
-0.001866;0.000284;
-0.004046;-0.000697;
-0.006197;-0.001670;
-0.008302;-0.002626;
-0.010343;-0.003557;
-0.012304;-0.004456;
-0.014170;-0.005316;
-0.015924;-0.006129;
-0.017554;-0.006891;
-0.019045;-0.007594;
-0.020386;-0.008233;
-0.021566;-0.008804;
-0.022576;-0.009301;
-0.023406;-0.009721;
-0.024051;-0.010060;
-0.024505;-0.010318;
-0.024765;-0.010490;
-0.024827;-0.010577;
-0.024693;-0.010578;
-0.024362;-0.010493;
-0.023837;-0.010323;
-0.023122;-0.010069;
-0.022223;-0.009735;
-0.021148;-0.009323;
-0.019904;-0.008836;
-0.018502;-0.008279;
-0.016953;-0.007656;
-0.015268;-0.006973;
-0.013462;-0.006235;
-0.011549;-0.005448;
-0.009544;-0.004620;
-0.007464;-0.003756;
-0.005324;-0.002864;
-0.003142;-0.001952;
-0.000935;-0.001026;
0.001280;-0.000094;
0.003483;0.000836;
0.005659;0.001757;
0.007790;0.002661;
0.009858;0.003541;
0.011847;0.004389;
0.013742;0.005200;
0.015528;0.005967;
0.017189;0.006683;
0.018714;0.007342;
0.020090;0.007941;
0.021306;0.008473;
0.022353;0.008935;
0.023222;0.009323;
0.023906;0.009634;
0.024401;0.009866;
0.024702;0.010017;
0.024808;0.010087;
0.024717;0.010074;
0.024431;0.009979;
0.023951;0.009803;
0.023283;0.009547;
0.022431;0.009215;
0.021403;0.008808;
0.020207;0.008330;
0.018853;0.007786;
0.017351;0.007179;
0.015715;0.006515;
0.013957;0.005800;
0.012091;0.005039;
0.010133;0.004238;
0.008099;0.003405;
0.006005;0.002546;
0.003867;0.001667;
0.001704;0.000777;
-0.000468;-0.000117;
-0.002631;-0.001008;
-0.004768;-0.001889;
-0.006861;-0.002753;
-0.008894;-0.003593;
-0.010851;-0.004401;
-0.012716;-0.005171;
-0.014474;-0.005897;
-0.016111;-0.006573;
-0.017614;-0.007193;
-0.018972;-0.007753;
-0.020173;-0.008248;
-0.021209;-0.008674;
-0.022071;-0.009028;
-0.022753;-0.009306;
-0.023249;-0.009507;
-0.023556;-0.009629;
-0.023672;-0.009670;
-0.023596;-0.009632;
-0.023329;-0.009514;
-0.022874;-0.009317;
-0.022236;-0.009043;
-0.021418;-0.008695;
-0.020429;-0.008275;
-0.019277;-0.007787;
-0.017971;-0.007235;
-0.016522;-0.006623;
-0.014943;-0.005958;
-0.013247;-0.005243;
-0.011447;-0.004486;
-0.009559;-0.003693;
-0.007597;-0.002870;
-0.005579;-0.002024;
-0.003521;-0.001162;
-0.001438;-0.000291;
0.000650;0.000581;
0.002728;0.001447;
0.004779;0.002301;
0.006785;0.003135;
0.008731;0.003942;
0.010601;0.004716;
0.012379;0.005449;
0.014052;0.006138;
0.015605;0.006774;
